"","sp1","sp2","sp1_inc","sp2_inc","obs_cooccur","prob_cooccur","exp_cooccur","p_lt","p_gt","sp1_name","sp2_name","Isolation"
"263",7,43,31,19,9,0.073,6.5,0.94402,0.14419,"Trehalose_F","Vitamin-free","Pathogenic"
"264",7,44,31,46,23,0.176,15.8,0.99973,0.00139,"Trehalose_F","2-Keto-D-gluconate","Pathogenic"
"265",7,45,31,6,0,0.023,2.1,0.07237,1,"Trehalose_F","Starch formation","Pathogenic"
"266",7,46,31,85,31,0.325,29.3,1,0.11391,"Trehalose_F","Growth at 19°C","Pathogenic"
"267",7,47,31,90,31,0.344,31,1,1,"Trehalose_F","Growth at 25°C","Pathogenic"
"268",7,48,31,87,30,0.333,30,0.72328,0.72821,"Trehalose_F","Growth at 30°C","Pathogenic"
"269",7,49,31,66,25,0.253,22.7,0.91968,0.18869,"Trehalose_F","Growth at 37°C","Pathogenic"
"270",8,9,90,11,11,0.122,11,1,1,"Glucose","Inulin","Pathogenic"
"271",8,10,90,49,49,0.544,49,1,1,"Glucose","Sucrose","Pathogenic"
"272",8,11,90,32,32,0.356,32,1,1,"Glucose","Raffinose","Pathogenic"
"273",8,12,90,14,14,0.156,14,1,1,"Glucose","Melibiose","Pathogenic"
"274",8,13,90,62,62,0.689,62,1,1,"Glucose","Galactose","Pathogenic"
"275",8,14,90,13,13,0.144,13,1,1,"Glucose","Lactose","Pathogenic"
"276",8,15,90,58,58,0.644,58,1,1,"Glucose","Trehalose","Pathogenic"
"277",8,16,90,49,49,0.544,49,1,1,"Glucose","Maltose","Pathogenic"
"278",8,17,90,44,44,0.489,44,1,1,"Glucose","Melezitose","Pathogenic"
"279",8,18,90,44,44,0.489,44,1,1,"Glucose","Methyl-?-D-glucoside","Pathogenic"
"280",8,19,90,30,30,0.333,30,1,1,"Glucose","Soluble Starch","Pathogenic"
"281",8,20,90,53,53,0.589,53,1,1,"Glucose","Cellobiose","Pathogenic"
"282",8,21,90,53,53,0.589,53,1,1,"Glucose","Salicin","Pathogenic"
"283",8,22,90,52,52,0.578,52,1,1,"Glucose","L-Sorbose","Pathogenic"
"284",8,23,90,28,28,0.311,28,1,1,"Glucose","L-Rhamnose","Pathogenic"
"285",8,24,90,62,62,0.689,62,1,1,"Glucose","D-Xylose","Pathogenic"
"286",8,25,90,41,41,0.456,41,1,1,"Glucose","L-Arabinose","Pathogenic"
"287",8,26,90,29,29,0.322,29,1,1,"Glucose","D-Arabinose","Pathogenic"
"288",8,27,90,42,42,0.467,42,1,1,"Glucose","D-Ribose","Pathogenic"
"289",8,28,90,5,5,0.056,5,1,1,"Glucose","Methanol","Pathogenic"
"290",8,29,90,79,79,0.878,79,1,1,"Glucose","Ethanol","Pathogenic"
"291",8,30,90,80,80,0.889,80,1,1,"Glucose","Glycerol","Pathogenic"
"292",8,31,90,28,28,0.311,28,1,1,"Glucose","Erythritol","Pathogenic"
"293",8,32,90,55,55,0.611,55,1,1,"Glucose","Ribitol","Pathogenic"
"294",8,33,90,17,17,0.189,17,1,1,"Glucose","Galactitol","Pathogenic"
"295",8,34,90,67,67,0.744,67,1,1,"Glucose","D-Mannitol","Pathogenic"
"296",8,35,90,70,70,0.778,70,1,1,"Glucose","D-Glucitol","Pathogenic"
"297",8,36,90,9,9,0.1,9,1,1,"Glucose","myo-Inositol","Pathogenic"
"298",8,37,90,50,50,0.556,50,1,1,"Glucose","DL-Lactate","Pathogenic"
"299",8,38,90,79,79,0.878,79,1,1,"Glucose","Succinate","Pathogenic"
"300",8,39,90,66,66,0.733,66,1,1,"Glucose","Citrate","Pathogenic"
"301",8,40,90,63,63,0.7,63,1,1,"Glucose","D-Gluconate","Pathogenic"
"302",8,41,90,38,38,0.422,38,1,1,"Glucose","D-Glucosamine","Pathogenic"
"303",8,42,90,11,11,0.122,11,1,1,"Glucose","Nitrate","Pathogenic"
"304",8,43,90,19,19,0.211,19,1,1,"Glucose","Vitamin-free","Pathogenic"
"305",8,44,90,46,46,0.511,46,1,1,"Glucose","2-Keto-D-gluconate","Pathogenic"
"306",8,45,90,6,6,0.067,6,1,1,"Glucose","Starch formation","Pathogenic"
"307",8,46,90,85,85,0.944,85,1,1,"Glucose","Growth at 19°C","Pathogenic"
"308",8,47,90,90,90,1,90,1,1,"Glucose","Growth at 25°C","Pathogenic"
"309",8,48,90,87,87,0.967,87,1,1,"Glucose","Growth at 30°C","Pathogenic"
"310",8,49,90,66,66,0.733,66,1,1,"Glucose","Growth at 37°C","Pathogenic"
"311",9,10,11,49,11,0.067,6,1,7e-04,"Inulin","Sucrose","Pathogenic"
"312",9,11,11,32,11,0.043,3.9,1,0,"Inulin","Raffinose","Pathogenic"
"313",9,12,11,14,6,0.019,1.7,0.99989,0.00144,"Inulin","Melibiose","Pathogenic"
"314",9,13,11,62,9,0.084,7.6,0.91542,0.26889,"Inulin","Galactose","Pathogenic"
"315",9,14,11,13,4,0.018,1.6,0.99179,0.04954,"Inulin","Lactose","Pathogenic"
"316",9,15,11,58,11,0.079,7.1,1,0.00547,"Inulin","Trehalose","Pathogenic"
"317",9,16,11,49,11,0.067,6,1,7e-04,"Inulin","Maltose","Pathogenic"
"318",9,17,11,44,11,0.06,5.4,1,0.00018,"Inulin","Melezitose","Pathogenic"
"319",9,18,11,44,11,0.06,5.4,1,0.00018,"Inulin","Methyl-?-D-glucoside","Pathogenic"
"320",9,19,11,30,5,0.041,3.7,0.89273,0.27875,"Inulin","Soluble Starch","Pathogenic"
"321",9,20,11,53,10,0.072,6.5,0.99817,0.01917,"Inulin","Cellobiose","Pathogenic"
"322",9,21,11,53,10,0.072,6.5,0.99817,0.01917,"Inulin","Salicin","Pathogenic"
"323",9,22,11,52,9,0.071,6.4,0.9841,0.07807,"Inulin","L-Sorbose","Pathogenic"
"324",9,23,11,28,5,0.038,3.4,0.92237,0.22285,"Inulin","L-Rhamnose","Pathogenic"
"325",9,24,11,62,11,0.084,7.6,1,0.01222,"Inulin","D-Xylose","Pathogenic"
"326",9,25,11,41,8,0.056,5,0.9887,0.05361,"Inulin","L-Arabinose","Pathogenic"
"327",9,26,11,29,7,0.039,3.5,0.99582,0.02376,"Inulin","D-Arabinose","Pathogenic"
"328",9,27,11,42,8,0.057,5.1,0.98611,0.06296,"Inulin","D-Ribose","Pathogenic"
"329",9,29,11,79,11,0.107,9.7,1,0.21721,"Inulin","Ethanol","Pathogenic"
"330",9,30,11,80,11,0.109,9.8,1,0.25184,"Inulin","Glycerol","Pathogenic"
"331",9,31,11,28,4,0.038,3.4,0.77715,0.46488,"Inulin","Erythritol","Pathogenic"
"332",9,32,11,55,9,0.075,6.7,0.97252,0.11841,"Inulin","Ribitol","Pathogenic"
"333",9,33,11,17,5,0.023,2.1,0.99499,0.03033,"Inulin","Galactitol","Pathogenic"
"334",9,34,11,67,11,0.091,8.2,1,0.03089,"Inulin","D-Mannitol","Pathogenic"
"335",9,35,11,70,11,0.095,8.6,1,0.05201,"Inulin","D-Glucitol","Pathogenic"
"336",9,36,11,9,1,0.012,1.1,0.69775,0.70859,"Inulin","myo-Inositol","Pathogenic"
"337",9,37,11,50,7,0.068,6.1,0.81476,0.40465,"Inulin","DL-Lactate","Pathogenic"
"338",9,38,11,79,11,0.107,9.7,1,0.21721,"Inulin","Succinate","Pathogenic"
"339",9,39,11,66,10,0.09,8.1,0.97418,0.14752,"Inulin","Citrate","Pathogenic"
"340",9,40,11,63,8,0.086,7.7,0.70258,0.5697,"Inulin","D-Gluconate","Pathogenic"
"341",9,41,11,38,8,0.052,4.6,0.99418,0.03179,"Inulin","D-Glucosamine","Pathogenic"
"342",9,42,11,11,1,0.015,1.3,0.59812,0.78279,"Inulin","Nitrate","Pathogenic"
"343",9,43,11,19,4,0.026,2.3,0.9502,0.1737,"Inulin","Vitamin-free","Pathogenic"
"344",9,44,11,46,9,0.062,5.6,0.99537,0.02968,"Inulin","2-Keto-D-gluconate","Pathogenic"
"345",9,46,11,85,11,0.115,10.4,1,0.51281,"Inulin","Growth at 19°C","Pathogenic"
"346",9,47,11,90,11,0.122,11,1,1,"Inulin","Growth at 25°C","Pathogenic"
"347",9,48,11,87,10,0.118,10.6,0.32687,0.96161,"Inulin","Growth at 30°C","Pathogenic"
"348",9,49,11,66,9,0.09,8.1,0.85248,0.39307,"Inulin","Growth at 37°C","Pathogenic"
"349",10,11,49,32,30,0.194,17.4,1,0,"Sucrose","Raffinose","Pathogenic"
"350",10,12,49,14,14,0.085,7.6,1,7e-05,"Sucrose","Melibiose","Pathogenic"
"351",10,13,49,62,42,0.375,33.8,0.99998,0.00017,"Sucrose","Galactose","Pathogenic"
"352",10,14,49,13,11,0.079,7.1,0.99754,0.017,"Sucrose","Lactose","Pathogenic"
"353",10,15,49,58,46,0.351,31.6,1,0,"Sucrose","Trehalose","Pathogenic"
"354",10,16,49,49,46,0.296,26.7,1,0,"Sucrose","Maltose","Pathogenic"
"355",10,17,49,44,44,0.266,24,1,0,"Sucrose","Melezitose","Pathogenic"
"356",10,18,49,44,43,0.266,24,1,0,"Sucrose","Methyl-?-D-glucoside","Pathogenic"
"357",10,19,49,30,26,0.181,16.3,1,1e-05,"Sucrose","Soluble Starch","Pathogenic"
"358",10,20,49,53,39,0.321,28.9,1,1e-05,"Sucrose","Cellobiose","Pathogenic"
"359",10,21,49,53,38,0.321,28.9,0.99999,9e-05,"Sucrose","Salicin","Pathogenic"
"360",10,22,49,52,33,0.315,28.3,0.98708,0.03618,"Sucrose","L-Sorbose","Pathogenic"
"361",10,23,49,28,23,0.169,15.2,0.99995,0.00033,"Sucrose","L-Rhamnose","Pathogenic"
"362",10,24,49,62,46,0.375,33.8,1,0,"Sucrose","D-Xylose","Pathogenic"
"363",10,25,49,41,34,0.248,22.3,1,0,"Sucrose","L-Arabinose","Pathogenic"
"364",10,26,49,29,22,0.175,15.8,0.99904,0.00433,"Sucrose","D-Arabinose","Pathogenic"
"365",10,27,49,42,34,0.254,22.9,1,0,"Sucrose","D-Ribose","Pathogenic"
"366",10,28,49,5,2,0.03,2.7,0.4152,0.87004,"Sucrose","Methanol","Pathogenic"
"367",10,29,49,79,45,0.478,43,0.94639,0.1681,"Sucrose","Ethanol","Pathogenic"
"368",10,30,49,80,48,0.484,43.6,0.9998,0.0032,"Sucrose","Glycerol","Pathogenic"
"369",10,31,49,28,20,0.169,15.2,0.99256,0.02489,"Sucrose","Erythritol","Pathogenic"
"370",10,32,49,55,40,0.333,29.9,1,1e-05,"Sucrose","Ribitol","Pathogenic"
"371",10,33,49,17,16,0.103,9.3,0.99999,0.00015,"Sucrose","Galactitol","Pathogenic"
"372",10,34,49,67,46,0.405,36.5,1,0,"Sucrose","D-Mannitol","Pathogenic"
"373",10,35,49,70,47,0.423,38.1,1,0,"Sucrose","D-Glucitol","Pathogenic"
"374",10,36,49,9,7,0.054,4.9,0.97091,0.12883,"Sucrose","myo-Inositol","Pathogenic"
"375",10,37,49,50,26,0.302,27.2,0.37954,0.76817,"Sucrose","DL-Lactate","Pathogenic"
"376",10,38,49,79,47,0.478,43,0.9986,0.0113,"Sucrose","Succinate","Pathogenic"
"377",10,39,49,66,45,0.399,35.9,1,1e-05,"Sucrose","Citrate","Pathogenic"
"378",10,40,49,63,43,0.381,34.3,0.99999,6e-05,"Sucrose","D-Gluconate","Pathogenic"
"379",10,41,49,38,29,0.23,20.7,0.99994,0.00034,"Sucrose","D-Glucosamine","Pathogenic"
"380",10,42,49,11,9,0.067,6,0.9912,0.04929,"Sucrose","Nitrate","Pathogenic"
"381",10,43,49,19,12,0.115,10.3,0.86854,0.2759,"Sucrose","Vitamin-free","Pathogenic"
"382",10,44,49,46,34,0.278,25,0.99998,0.00015,"Sucrose","2-Keto-D-gluconate","Pathogenic"
"383",10,45,49,6,2,0.036,3.3,0.25748,0.9338,"Sucrose","Starch formation","Pathogenic"
"384",10,46,49,85,49,0.514,46.3,1,0.01705,"Sucrose","Growth at 19°C","Pathogenic"
"385",10,47,49,90,49,0.544,49,1,1,"Sucrose","Growth at 25°C","Pathogenic"
"386",10,48,49,87,47,0.526,47.4,0.56725,0.84317,"Sucrose","Growth at 30°C","Pathogenic"
"387",10,49,49,66,39,0.399,35.9,0.95609,0.10975,"Sucrose","Growth at 37°C","Pathogenic"
"388",11,12,32,14,14,0.055,5,1,0,"Raffinose","Melibiose","Pathogenic"
"389",11,13,32,62,26,0.245,22,0.98494,0.04796,"Raffinose","Galactose","Pathogenic"
"390",11,14,32,13,10,0.051,4.6,0.99986,0.00135,"Raffinose","Lactose","Pathogenic"
"391",11,15,32,58,30,0.229,20.6,1,1e-05,"Raffinose","Trehalose","Pathogenic"
"392",11,16,32,49,29,0.194,17.4,1,0,"Raffinose","Maltose","Pathogenic"
"393",11,17,32,44,26,0.174,15.6,1,0,"Raffinose","Melezitose","Pathogenic"
"394",11,18,32,44,26,0.174,15.6,1,0,"Raffinose","Methyl-?-D-glucoside","Pathogenic"
"395",11,19,32,30,17,0.119,10.7,0.99924,0.00341,"Raffinose","Soluble Starch","Pathogenic"
"396",11,20,32,53,28,0.209,18.8,1,3e-05,"Raffinose","Cellobiose","Pathogenic"
"397",11,21,32,53,27,0.209,18.8,0.99997,2e-04,"Raffinose","Salicin","Pathogenic"
"398",11,22,32,52,22,0.205,18.5,0.96418,0.08906,"Raffinose","L-Sorbose","Pathogenic"
"399",11,23,32,28,17,0.111,10,0.99981,0.00102,"Raffinose","L-Rhamnose","Pathogenic"
"400",11,24,32,62,29,0.245,22,0.99992,0.00064,"Raffinose","D-Xylose","Pathogenic"
"401",11,25,32,41,22,0.162,14.6,0.99979,0.00104,"Raffinose","L-Arabinose","Pathogenic"
"402",11,26,32,29,17,0.115,10.3,0.99961,0.00191,"Raffinose","D-Arabinose","Pathogenic"
"403",11,27,32,42,23,0.166,14.9,0.99994,0.00038,"Raffinose","D-Ribose","Pathogenic"
"404",11,28,32,5,1,0.02,1.8,0.41318,0.89574,"Raffinose","Methanol","Pathogenic"
"405",11,29,32,79,28,0.312,28.1,0.59893,0.66096,"Raffinose","Ethanol","Pathogenic"
"406",11,30,32,80,31,0.316,28.4,0.99088,0.06869,"Raffinose","Glycerol","Pathogenic"
"407",11,31,32,28,16,0.111,10,0.99898,0.00448,"Raffinose","Erythritol","Pathogenic"
"408",11,32,32,55,25,0.217,19.6,0.99698,0.01166,"Raffinose","Ribitol","Pathogenic"
"409",11,33,32,17,13,0.067,6,0.99998,0.00017,"Raffinose","Galactitol","Pathogenic"
"410",11,34,32,67,29,0.265,23.8,0.99883,0.00699,"Raffinose","D-Mannitol","Pathogenic"
"411",11,35,32,70,30,0.277,24.9,0.99937,0.00501,"Raffinose","D-Glucitol","Pathogenic"
"412",11,36,32,9,8,0.036,3.2,0.99996,9e-04,"Raffinose","myo-Inositol","Pathogenic"
"413",11,37,32,50,19,0.198,17.8,0.77687,0.37544,"Raffinose","DL-Lactate","Pathogenic"
"414",11,38,32,79,31,0.312,28.1,0.99453,0.04561,"Raffinose","Succinate","Pathogenic"
"415",11,39,32,66,29,0.261,23.5,0.9993,0.00447,"Raffinose","Citrate","Pathogenic"
"416",11,40,32,63,28,0.249,22.4,0.99894,0.00566,"Raffinose","D-Gluconate","Pathogenic"
"417",11,41,32,38,21,0.15,13.5,0.99983,9e-04,"Raffinose","D-Glucosamine","Pathogenic"
"418",11,42,32,11,6,0.043,3.9,0.95667,0.14314,"Raffinose","Nitrate","Pathogenic"
"419",11,43,32,19,9,0.075,6.8,0.92907,0.17285,"Raffinose","Vitamin-free","Pathogenic"
"420",11,44,32,46,25,0.182,16.4,0.99998,0.00013,"Raffinose","2-Keto-D-gluconate","Pathogenic"
"421",11,45,32,6,0,0.024,2.1,0.06501,1,"Raffinose","Starch formation","Pathogenic"
"422",11,46,32,85,32,0.336,30.2,1,0.10426,"Raffinose","Growth at 19°C","Pathogenic"
"423",11,47,32,90,32,0.356,32,1,1,"Raffinose","Growth at 25°C","Pathogenic"
"424",11,48,32,87,30,0.344,30.9,0.2871,0.95778,"Raffinose","Growth at 30°C","Pathogenic"
"425",11,49,32,66,24,0.261,23.5,0.69322,0.49797,"Raffinose","Growth at 37°C","Pathogenic"
"426",12,13,14,62,14,0.107,9.6,1,0.00322,"Melibiose","Galactose","Pathogenic"
"427",12,14,14,13,7,0.022,2,0.99996,0.00049,"Melibiose","Lactose","Pathogenic"
"428",12,15,14,58,14,0.1,9,1,0.00112,"Melibiose","Trehalose","Pathogenic"
"429",12,16,14,49,14,0.085,7.6,1,7e-05,"Melibiose","Maltose","Pathogenic"
"430",12,17,14,44,12,0.076,6.8,0.99972,0.00269,"Melibiose","Melezitose","Pathogenic"
"431",12,18,14,44,13,0.076,6.8,0.99999,0.00028,"Melibiose","Methyl-?-D-glucoside","Pathogenic"
"432",12,19,14,30,10,0.052,4.7,0.99978,0.00185,"Melibiose","Soluble Starch","Pathogenic"
"433",12,20,14,53,13,0.092,8.2,0.99973,0.00371,"Melibiose","Cellobiose","Pathogenic"
"434",12,21,14,53,13,0.092,8.2,0.99973,0.00371,"Melibiose","Salicin","Pathogenic"
"435",12,22,14,52,12,0.09,8.1,0.99713,0.01892,"Melibiose","L-Sorbose","Pathogenic"
"436",12,23,14,28,9,0.048,4.4,0.99909,0.00585,"Melibiose","L-Rhamnose","Pathogenic"
"437",12,24,14,62,14,0.107,9.6,1,0.00322,"Melibiose","D-Xylose","Pathogenic"
"438",12,25,14,41,13,0.071,6.4,1,1e-04,"Melibiose","L-Arabinose","Pathogenic"
"439",12,26,14,29,10,0.05,4.5,0.99985,0.00131,"Melibiose","D-Arabinose","Pathogenic"
"440",12,27,14,42,13,0.073,6.5,0.99999,0.00014,"Melibiose","D-Ribose","Pathogenic"
"441",12,29,14,79,13,0.137,12.3,0.86234,0.45886,"Melibiose","Ethanol","Pathogenic"
"442",12,30,14,80,14,0.138,12.4,1,0.16686,"Melibiose","Glycerol","Pathogenic"
"443",12,31,14,28,11,0.048,4.4,0.99999,1e-04,"Melibiose","Erythritol","Pathogenic"
"444",12,32,14,55,14,0.095,8.6,1,0.00048,"Melibiose","Ribitol","Pathogenic"
"445",12,33,14,17,8,0.029,2.6,0.99996,5e-04,"Melibiose","Galactitol","Pathogenic"
"446",12,34,14,67,13,0.116,10.4,0.98917,0.07539,"Melibiose","D-Mannitol","Pathogenic"
"447",12,35,14,70,14,0.121,10.9,1,0.02138,"Melibiose","D-Glucitol","Pathogenic"
"448",12,36,14,9,4,0.016,1.4,0.99605,0.03014,"Melibiose","myo-Inositol","Pathogenic"
"449",12,37,14,50,8,0.086,7.8,0.66076,0.56723,"Melibiose","DL-Lactate","Pathogenic"
"450",12,38,14,79,14,0.137,12.3,1,0.13766,"Melibiose","Succinate","Pathogenic"
"451",12,39,14,66,14,0.114,10.3,1,0.00856,"Melibiose","Citrate","Pathogenic"
"452",12,40,14,63,12,0.109,9.8,0.96459,0.13903,"Melibiose","D-Gluconate","Pathogenic"
"453",12,41,14,38,13,0.066,5.9,1,3e-05,"Melibiose","D-Glucosamine","Pathogenic"
"454",12,42,14,11,1,0.019,1.7,0.45886,0.86234,"Melibiose","Nitrate","Pathogenic"
"455",12,43,14,19,2,0.033,3,0.39099,0.85123,"Melibiose","Vitamin-free","Pathogenic"
"456",12,44,14,46,12,0.08,7.2,0.99948,0.00459,"Melibiose","2-Keto-D-gluconate","Pathogenic"
"457",12,46,14,85,14,0.147,13.2,1,0.42037,"Melibiose","Growth at 19°C","Pathogenic"
"458",12,47,14,90,14,0.156,14,1,1,"Melibiose","Growth at 25°C","Pathogenic"
"459",12,48,14,87,12,0.15,13.5,0.06197,0.9969,"Melibiose","Growth at 30°C","Pathogenic"
"460",12,49,14,66,9,0.114,10.3,0.29826,0.87579,"Melibiose","Growth at 37°C","Pathogenic"
"461",13,14,62,13,13,0.1,9,1,0.00506,"Galactose","Lactose","Pathogenic"
"462",13,15,62,58,46,0.444,40,0.99898,0.00448,"Galactose","Trehalose","Pathogenic"
"463",13,16,62,49,42,0.375,33.8,0.99998,0.00017,"Galactose","Maltose","Pathogenic"
"464",13,17,62,44,37,0.337,30.3,0.99958,0.00214,"Galactose","Melezitose","Pathogenic"
"465",13,18,62,44,37,0.337,30.3,0.99958,0.00214,"Galactose","Methyl-?-D-glucoside","Pathogenic"
"466",13,19,62,30,27,0.23,20.7,0.99979,0.00158,"Galactose","Soluble Starch","Pathogenic"
"467",13,20,62,53,37,0.406,36.5,0.67766,0.49994,"Galactose","Cellobiose","Pathogenic"
"468",13,21,62,53,38,0.406,36.5,0.82145,0.32234,"Galactose","Salicin","Pathogenic"
"469",13,22,62,52,50,0.398,35.8,1,0,"Galactose","L-Sorbose","Pathogenic"
"470",13,23,62,28,21,0.214,19.3,0.86213,0.27867,"Galactose","L-Rhamnose","Pathogenic"
"471",13,24,62,62,51,0.475,42.7,0.99999,8e-05,"Galactose","D-Xylose","Pathogenic"
"472",13,25,62,41,37,0.314,28.2,1,5e-05,"Galactose","L-Arabinose","Pathogenic"
"473",13,26,62,29,27,0.222,20,0.99997,0.00035,"Galactose","D-Arabinose","Pathogenic"
"474",13,27,62,42,40,0.321,28.9,1,0,"Galactose","D-Ribose","Pathogenic"
"475",13,28,62,5,4,0.038,3.4,0.85276,0.50264,"Galactose","Methanol","Pathogenic"
"476",13,29,62,79,56,0.605,54.4,0.92237,0.22285,"Galactose","Ethanol","Pathogenic"
"477",13,30,62,80,61,0.612,55.1,1,8e-05,"Galactose","Glycerol","Pathogenic"
"478",13,31,62,28,27,0.214,19.3,1,5e-05,"Galactose","Erythritol","Pathogenic"
"479",13,32,62,55,51,0.421,37.9,1,0,"Galactose","Ribitol","Pathogenic"
"480",13,33,62,17,17,0.13,11.7,1,0.00079,"Galactose","Galactitol","Pathogenic"
"481",13,34,62,67,55,0.513,46.2,1,1e-05,"Galactose","D-Mannitol","Pathogenic"
"482",13,35,62,70,57,0.536,48.2,1,1e-05,"Galactose","D-Glucitol","Pathogenic"
"483",13,36,62,9,8,0.069,6.2,0.97128,0.16277,"Galactose","myo-Inositol","Pathogenic"
"484",13,37,62,50,32,0.383,34.4,0.18678,0.91205,"Galactose","DL-Lactate","Pathogenic"
"485",13,38,62,79,60,0.605,54.4,0.99998,0.00033,"Galactose","Succinate","Pathogenic"
"486",13,39,62,66,51,0.505,45.5,0.99882,0.00551,"Galactose","Citrate","Pathogenic"
"487",13,40,62,63,46,0.482,43.4,0.93676,0.14853,"Galactose","D-Gluconate","Pathogenic"
"488",13,41,62,38,33,0.291,26.2,0.99977,0.00138,"Galactose","D-Glucosamine","Pathogenic"
"489",13,42,62,11,6,0.084,7.6,0.22285,0.92237,"Galactose","Nitrate","Pathogenic"
"490",13,43,62,19,17,0.145,13.1,0.9961,0.02337,"Galactose","Vitamin-free","Pathogenic"
"491",13,44,62,46,39,0.352,31.7,0.99985,0.00084,"Galactose","2-Keto-D-gluconate","Pathogenic"
"492",13,45,62,6,4,0.046,4.1,0.61025,0.72842,"Galactose","Starch formation","Pathogenic"
"493",13,46,62,85,62,0.651,58.6,1,0.00224,"Galactose","Growth at 19°C","Pathogenic"
"494",13,47,62,90,62,0.689,62,1,1,"Galactose","Growth at 25°C","Pathogenic"
"495",13,48,62,87,60,0.666,59.9,0.77263,0.67807,"Galactose","Growth at 30°C","Pathogenic"
"496",13,49,62,66,44,0.505,45.5,0.31394,0.84442,"Galactose","Growth at 37°C","Pathogenic"
"497",14,15,13,58,12,0.093,8.4,0.99808,0.01929,"Lactose","Trehalose","Pathogenic"
"498",14,16,13,49,12,0.079,7.1,0.99984,0.00246,"Lactose","Maltose","Pathogenic"
"499",14,17,13,44,11,0.071,6.4,0.99938,0.00545,"Lactose","Melezitose","Pathogenic"
"500",14,18,13,44,12,0.071,6.4,0.99997,0.00062,"Lactose","Methyl-?-D-glucoside","Pathogenic"
"501",14,19,13,30,10,0.048,4.3,0.99994,0.00069,"Lactose","Soluble Starch","Pathogenic"
"502",14,20,13,53,13,0.085,7.7,1,0.00051,"Lactose","Cellobiose","Pathogenic"
"503",14,21,13,53,13,0.085,7.7,1,0.00051,"Lactose","Salicin","Pathogenic"
"504",14,22,13,52,12,0.083,7.5,0.99961,0.00516,"Lactose","L-Sorbose","Pathogenic"
"505",14,23,13,28,6,0.045,4,0.9408,0.17195,"Lactose","L-Rhamnose","Pathogenic"
"506",14,24,13,62,13,0.1,9,1,0.00506,"Lactose","D-Xylose","Pathogenic"
"507",14,25,13,41,13,0.066,5.9,1,1e-05,"Lactose","L-Arabinose","Pathogenic"
"508",14,26,13,29,10,0.047,4.2,0.99996,0.00048,"Lactose","D-Arabinose","Pathogenic"
"509",14,27,13,42,12,0.067,6.1,0.99998,0.00034,"Lactose","D-Ribose","Pathogenic"
"510",14,29,13,79,13,0.127,11.4,1,0.1606,"Lactose","Ethanol","Pathogenic"
"511",14,30,13,80,13,0.128,11.6,1,0.19176,"Lactose","Glycerol","Pathogenic"
"512",14,31,13,28,10,0.045,4,0.99997,0.00033,"Lactose","Erythritol","Pathogenic"
"513",14,32,13,55,13,0.088,7.9,1,0.00088,"Lactose","Ribitol","Pathogenic"
"514",14,33,13,17,6,0.027,2.5,0.99775,0.01452,"Lactose","Galactitol","Pathogenic"
"515",14,34,13,67,13,0.108,9.7,1,0.01544,"Lactose","D-Mannitol","Pathogenic"
"516",14,35,13,70,13,0.112,10.1,1,0.02888,"Lactose","D-Glucitol","Pathogenic"
"517",14,36,13,9,4,0.014,1.3,0.99735,0.02265,"Lactose","myo-Inositol","Pathogenic"
"518",14,37,13,50,5,0.08,7.2,0.14948,0.94967,"Lactose","DL-Lactate","Pathogenic"
"519",14,38,13,79,13,0.127,11.4,1,0.1606,"Lactose","Succinate","Pathogenic"
"520",14,39,13,66,13,0.106,9.5,1,0.01244,"Lactose","Citrate","Pathogenic"
"521",14,40,13,63,12,0.101,9.1,0.99363,0.05021,"Lactose","D-Gluconate","Pathogenic"
"522",14,41,13,38,10,0.061,5.5,0.99894,0.00742,"Lactose","D-Glucosamine","Pathogenic"
"523",14,42,13,11,1,0.018,1.6,0.50337,0.8394,"Lactose","Nitrate","Pathogenic"
"524",14,43,13,19,4,0.03,2.7,0.89772,0.27793,"Lactose","Vitamin-free","Pathogenic"
"525",14,44,13,46,9,0.074,6.6,0.95837,0.13264,"Lactose","2-Keto-D-gluconate","Pathogenic"
"526",14,46,13,85,13,0.136,12.3,1,0.44956,"Lactose","Growth at 19°C","Pathogenic"
"527",14,47,13,90,13,0.144,13,1,1,"Lactose","Growth at 25°C","Pathogenic"
"528",14,48,13,87,12,0.14,12.6,0.37734,0.94644,"Lactose","Growth at 30°C","Pathogenic"
"529",14,49,13,66,8,0.106,9.5,0.2361,0.91245,"Lactose","Growth at 37°C","Pathogenic"
"530",15,16,58,49,48,0.351,31.6,1,0,"Trehalose","Maltose","Pathogenic"
"531",15,17,58,44,43,0.315,28.4,1,0,"Trehalose","Melezitose","Pathogenic"
"532",15,18,58,44,43,0.315,28.4,1,0,"Trehalose","Methyl-?-D-glucoside","Pathogenic"
"533",15,19,58,30,29,0.215,19.3,1,0,"Trehalose","Soluble Starch","Pathogenic"
"534",15,20,58,53,41,0.38,34.2,0.9995,0.00226,"Trehalose","Cellobiose","Pathogenic"
"535",15,21,58,53,41,0.38,34.2,0.9995,0.00226,"Trehalose","Salicin","Pathogenic"
"536",15,22,58,52,37,0.372,33.5,0.96215,0.09155,"Trehalose","L-Sorbose","Pathogenic"
"537",15,23,58,28,26,0.2,18,0.99999,8e-05,"Trehalose","L-Rhamnose","Pathogenic"
"538",15,24,58,62,50,0.444,40,1,0,"Trehalose","D-Xylose","Pathogenic"
"539",15,25,58,41,38,0.294,26.4,1,0,"Trehalose","L-Arabinose","Pathogenic"
