"Isolation","Trait_A","Trait_B","Observed_NP","Percent_NP"
"Tequila","Galactose","D-Glucitol",13,1
"Tequila","Galactose","myo-Inositol",1,0.998
"Tequila","Galactose","DL-Lactate",18,1
"Tequila","Galactose","Succinate",19,1
"Tequila","Galactose","Citrate",15,1
"Tequila","Galactose","D-Gluconate",17,1
"Tequila","Galactose","D-Glucosamine",5,1
"Tequila","Galactose","Nitrate",5,1
"Tequila","Galactose","Vitamin-free",2,1
"Tequila","Galactose","2-Keto-D-gluconate",7,1
"Tequila","Galactose","Starch formation",2,1
"Tequila","Galactose","Growth at 19°C",23,1
"Tequila","Galactose","Growth at 25°C",28,1
"Tequila","Galactose","Growth at 30°C",27,1
"Tequila","Galactose","Growth at 37°C",22,1
"Tequila","Lactose","Trehalose",46,1
"Tequila","Lactose","Maltose",37,1
"Tequila","Lactose","Melezitose",33,1
"Tequila","Lactose","Methyl-?-D-glucoside",32,1
"Tequila","Lactose","Soluble Starch",20,1
"Tequila","Lactose","Cellobiose",40,1
"Tequila","Lactose","Salicin",40,1
"Tequila","Lactose","L-Sorbose",40,1
"Tequila","Lactose","L-Rhamnose",22,1
"Tequila","Lactose","D-Xylose",49,1
"Tequila","Lactose","L-Arabinose",28,1
"Tequila","Lactose","D-Arabinose",19,1
"Tequila","Lactose","D-Ribose",30,1
"Tequila","Lactose","Methanol",5,1
"Tequila","Lactose","Ethanol",66,1
"Tequila","Lactose","Glycerol",67,1
"Tequila","Lactose","Erythritol",18,1
"Tequila","Lactose","Ribitol",42,1
"Tequila","Lactose","Galactitol",11,1
"Tequila","Lactose","D-Mannitol",54,1
"Tequila","Lactose","D-Glucitol",57,1
"Tequila","Lactose","myo-Inositol",5,1
"Tequila","Lactose","DL-Lactate",45,1
"Tequila","Lactose","Succinate",66,1
"Tequila","Lactose","Citrate",53,1
"Tequila","Lactose","D-Gluconate",51,1
"Tequila","Lactose","D-Glucosamine",28,1
"Tequila","Lactose","Nitrate",10,1
"Tequila","Lactose","Vitamin-free",15,1
"Tequila","Lactose","2-Keto-D-gluconate",37,1
"Tequila","Lactose","Starch formation",5,1
"Tequila","Lactose","Growth at 19°C",72,1
"Tequila","Lactose","Growth at 25°C",77,1
"Tequila","Lactose","Growth at 30°C",75,1
"Tequila","Lactose","Growth at 37°C",58,1
"Tequila","Trehalose","Maltose",1,0.959
"Tequila","Trehalose","Melezitose",1,0.971
"Tequila","Trehalose","Methyl-?-D-glucoside",1,0.974
"Tequila","Trehalose","Soluble Starch",1,0.995
"Tequila","Trehalose","Cellobiose",12,1
"Tequila","Trehalose","Salicin",12,1
"Tequila","Trehalose","L-Sorbose",15,1
"Tequila","Trehalose","L-Rhamnose",2,1
"Tequila","Trehalose","D-Xylose",12,1
"Tequila","Trehalose","L-Arabinose",3,1
"Tequila","Trehalose","D-Arabinose",5,1
"Tequila","Trehalose","D-Ribose",4,1
"Tequila","Trehalose","Methanol",2,1
"Tequila","Trehalose","Ethanol",25,1
"Tequila","Trehalose","Glycerol",24,1
"Tequila","Trehalose","Erythritol",3,1
"Tequila","Trehalose","Ribitol",8,1
"Tequila","Trehalose","Galactitol",0,0.961
"Tequila","Trehalose","D-Mannitol",16,1
"Tequila","Trehalose","D-Glucitol",18,1
"Tequila","Trehalose","myo-Inositol",1,0.999
"Tequila","Trehalose","DL-Lactate",22,1
"Tequila","Trehalose","Succinate",25,1
"Tequila","Trehalose","Citrate",19,1
"Tequila","Trehalose","D-Gluconate",13,1
"Tequila","Trehalose","D-Glucosamine",4,1
"Tequila","Trehalose","Nitrate",2,1
"Tequila","Trehalose","Vitamin-free",5,1
"Tequila","Trehalose","2-Keto-D-gluconate",7,1
"Tequila","Trehalose","Starch formation",5,1
"Tequila","Trehalose","Growth at 19°C",27,1
"Tequila","Trehalose","Growth at 25°C",32,1
"Tequila","Trehalose","Growth at 30°C",32,1
"Tequila","Trehalose","Growth at 37°C",24,1
"Tequila","Maltose","Melezitose",0,0.571
"Tequila","Maltose","Methyl-?-D-glucoside",0,0.626
"Tequila","Maltose","Soluble Starch",2,0.999
"Tequila","Maltose","Cellobiose",15,1
"Tequila","Maltose","Salicin",15,1
"Tequila","Maltose","L-Sorbose",19,1
"Tequila","Maltose","L-Rhamnose",4,1
"Tequila","Maltose","D-Xylose",14,1
"Tequila","Maltose","L-Arabinose",5,1
"Tequila","Maltose","D-Arabinose",7,1
"Tequila","Maltose","D-Ribose",8,1
"Tequila","Maltose","Methanol",3,1
"Tequila","Maltose","Ethanol",34,1
"Tequila","Maltose","Glycerol",32,1
"Tequila","Maltose","Erythritol",6,1
"Tequila","Maltose","Ribitol",12,1
"Tequila","Maltose","Galactitol",0,0.93
"Tequila","Maltose","D-Mannitol",21,1
"Tequila","Maltose","D-Glucitol",23,1
"Tequila","Maltose","myo-Inositol",1,1
"Tequila","Maltose","DL-Lactate",25,1
"Tequila","Maltose","Succinate",32,1
"Tequila","Maltose","Citrate",22,1
"Tequila","Maltose","D-Gluconate",20,1
"Tequila","Maltose","D-Glucosamine",7,1
"Tequila","Maltose","Nitrate",3,1
"Tequila","Maltose","Vitamin-free",6,1
"Tequila","Maltose","2-Keto-D-gluconate",12,1
"Tequila","Maltose","Starch formation",5,1
"Tequila","Maltose","Growth at 19°C",36,1
"Tequila","Maltose","Growth at 25°C",41,1
"Tequila","Maltose","Growth at 30°C",40,1
"Tequila","Maltose","Growth at 37°C",28,1
"Tequila","Melezitose","Methyl-?-D-glucoside",2,0.975
"Tequila","Melezitose","Soluble Starch",5,1
"Tequila","Melezitose","Cellobiose",18,1
"Tequila","Melezitose","Salicin",19,1
"Tequila","Melezitose","L-Sorbose",23,1
"Tequila","Melezitose","L-Rhamnose",7,1
"Tequila","Melezitose","D-Xylose",19,1
"Tequila","Melezitose","L-Arabinose",9,1
"Tequila","Melezitose","D-Arabinose",10,1
"Tequila","Melezitose","D-Ribose",13,1
"Tequila","Melezitose","Methanol",3,1
"Tequila","Melezitose","Ethanol",38,1
"Tequila","Melezitose","Glycerol",37,1
"Tequila","Melezitose","Erythritol",10,1
"Tequila","Melezitose","Ribitol",17,1
"Tequila","Melezitose","Galactitol",3,1
"Tequila","Melezitose","D-Mannitol",24,1
"Tequila","Melezitose","D-Glucitol",27,1
"Tequila","Melezitose","myo-Inositol",4,1
"Tequila","Melezitose","DL-Lactate",27,1
"Tequila","Melezitose","Succinate",37,1
"Tequila","Melezitose","Citrate",25,1
"Tequila","Melezitose","D-Gluconate",25,1
"Tequila","Melezitose","D-Glucosamine",10,1
"Tequila","Melezitose","Nitrate",3,1
"Tequila","Melezitose","Vitamin-free",7,1
"Tequila","Melezitose","2-Keto-D-gluconate",15,1
"Tequila","Melezitose","Starch formation",5,1
"Tequila","Melezitose","Growth at 19°C",41,1
"Tequila","Melezitose","Growth at 25°C",46,1
"Tequila","Melezitose","Growth at 30°C",45,1
"Tequila","Melezitose","Growth at 37°C",31,1
"Tequila","Methyl-?-D-glucoside","Soluble Starch",3,1
"Tequila","Methyl-?-D-glucoside","Cellobiose",17,1
"Tequila","Methyl-?-D-glucoside","Salicin",18,1
"Tequila","Methyl-?-D-glucoside","L-Sorbose",22,1
"Tequila","Methyl-?-D-glucoside","L-Rhamnose",7,1
"Tequila","Methyl-?-D-glucoside","D-Xylose",18,1
"Tequila","Methyl-?-D-glucoside","L-Arabinose",7,1
"Tequila","Methyl-?-D-glucoside","D-Arabinose",9,1
"Tequila","Methyl-?-D-glucoside","D-Ribose",11,1
"Tequila","Methyl-?-D-glucoside","Methanol",3,1
"Tequila","Methyl-?-D-glucoside","Ethanol",37,1
"Tequila","Methyl-?-D-glucoside","Glycerol",37,1
"Tequila","Methyl-?-D-glucoside","Erythritol",8,1
"Tequila","Methyl-?-D-glucoside","Ribitol",16,1
"Tequila","Methyl-?-D-glucoside","Galactitol",2,0.999
"Tequila","Methyl-?-D-glucoside","D-Mannitol",24,1
"Tequila","Methyl-?-D-glucoside","D-Glucitol",27,1
"Tequila","Methyl-?-D-glucoside","myo-Inositol",3,1
"Tequila","Methyl-?-D-glucoside","DL-Lactate",26,1
"Tequila","Methyl-?-D-glucoside","Succinate",37,1
"Tequila","Methyl-?-D-glucoside","Citrate",24,1
"Tequila","Methyl-?-D-glucoside","D-Gluconate",25,1
"Tequila","Methyl-?-D-glucoside","D-Glucosamine",12,1
"Tequila","Methyl-?-D-glucoside","Nitrate",3,1
"Tequila","Methyl-?-D-glucoside","Vitamin-free",7,1
"Tequila","Methyl-?-D-glucoside","2-Keto-D-gluconate",16,1
"Tequila","Methyl-?-D-glucoside","Starch formation",5,1
"Tequila","Methyl-?-D-glucoside","Growth at 19°C",41,1
"Tequila","Methyl-?-D-glucoside","Growth at 25°C",46,1
"Tequila","Methyl-?-D-glucoside","Growth at 30°C",45,1
"Tequila","Methyl-?-D-glucoside","Growth at 37°C",29,1
"Tequila","Soluble Starch","Cellobiose",31,1
"Tequila","Soluble Starch","Salicin",30,1
"Tequila","Soluble Starch","L-Sorbose",30,1
"Tequila","Soluble Starch","L-Rhamnose",16,1
"Tequila","Soluble Starch","D-Xylose",33,1
"Tequila","Soluble Starch","L-Arabinose",17,1
"Tequila","Soluble Starch","D-Arabinose",16,1
"Tequila","Soluble Starch","D-Ribose",20,1
"Tequila","Soluble Starch","Methanol",5,1
"Tequila","Soluble Starch","Ethanol",51,1
"Tequila","Soluble Starch","Glycerol",50,1
"Tequila","Soluble Starch","Erythritol",12,1
"Tequila","Soluble Starch","Ribitol",28,1
"Tequila","Soluble Starch","Galactitol",7,1
"Tequila","Soluble Starch","D-Mannitol",38,1
"Tequila","Soluble Starch","D-Glucitol",41,1
"Tequila","Soluble Starch","myo-Inositol",3,1
"Tequila","Soluble Starch","DL-Lactate",33,1
"Tequila","Soluble Starch","Succinate",51,1
"Tequila","Soluble Starch","Citrate",38,1
"Tequila","Soluble Starch","D-Gluconate",37,1
"Tequila","Soluble Starch","D-Glucosamine",17,1
"Tequila","Soluble Starch","Nitrate",7,1
"Tequila","Soluble Starch","Vitamin-free",10,1
"Tequila","Soluble Starch","2-Keto-D-gluconate",24,1
"Tequila","Soluble Starch","Starch formation",6,1
"Tequila","Soluble Starch","Growth at 19°C",55,1
"Tequila","Soluble Starch","Growth at 25°C",60,1
"Tequila","Soluble Starch","Growth at 30°C",59,1
"Tequila","Soluble Starch","Growth at 37°C",42,1
"Tequila","Cellobiose","Salicin",2,0.953
"Tequila","Cellobiose","L-Sorbose",19,1
"Tequila","Cellobiose","L-Rhamnose",3,1
"Tequila","Cellobiose","D-Xylose",19,1
"Tequila","Cellobiose","L-Arabinose",8,1
"Tequila","Cellobiose","D-Arabinose",5,1
"Tequila","Cellobiose","D-Ribose",8,1
"Tequila","Cellobiose","Methanol",2,1
"Tequila","Cellobiose","Ethanol",32,1
"Tequila","Cellobiose","Glycerol",32,1
"Tequila","Cellobiose","Erythritol",4,1
"Tequila","Cellobiose","Ribitol",19,1
"Tequila","Cellobiose","Galactitol",1,0.994
"Tequila","Cellobiose","D-Mannitol",22,1
"Tequila","Cellobiose","D-Glucitol",23,1
"Tequila","Cellobiose","myo-Inositol",2,1
"Tequila","Cellobiose","DL-Lactate",22,1
"Tequila","Cellobiose","Succinate",31,1
"Tequila","Cellobiose","Citrate",20,1
"Tequila","Cellobiose","D-Gluconate",18,1
"Tequila","Cellobiose","D-Glucosamine",11,1
"Tequila","Cellobiose","Nitrate",1,0.911
"Tequila","Cellobiose","Vitamin-free",9,1
"Tequila","Cellobiose","2-Keto-D-gluconate",15,1
"Tequila","Cellobiose","Starch formation",3,1
"Tequila","Cellobiose","Growth at 19°C",32,1
"Tequila","Cellobiose","Growth at 25°C",37,1
"Tequila","Cellobiose","Growth at 30°C",37,1
"Tequila","Cellobiose","Growth at 37°C",29,1
"Tequila","Salicin","L-Sorbose",18,1
"Tequila","Salicin","L-Rhamnose",4,1
"Tequila","Salicin","D-Xylose",19,1
"Tequila","Salicin","L-Arabinose",9,1
"Tequila","Salicin","D-Arabinose",5,1
"Tequila","Salicin","D-Ribose",7,1
"Tequila","Salicin","Methanol",3,1
"Tequila","Salicin","Ethanol",31,1
"Tequila","Salicin","Glycerol",31,1
"Tequila","Salicin","Erythritol",4,1
"Tequila","Salicin","Ribitol",18,1
"Tequila","Salicin","Galactitol",2,0.999
"Tequila","Salicin","D-Mannitol",21,1
"Tequila","Salicin","D-Glucitol",22,1
"Tequila","Salicin","myo-Inositol",2,1
"Tequila","Salicin","DL-Lactate",21,1
"Tequila","Salicin","Succinate",31,1
"Tequila","Salicin","Citrate",20,1
"Tequila","Salicin","D-Gluconate",17,1
"Tequila","Salicin","D-Glucosamine",10,1
"Tequila","Salicin","Nitrate",1,0.913
"Tequila","Salicin","Vitamin-free",8,1
"Tequila","Salicin","2-Keto-D-gluconate",14,1
"Tequila","Salicin","Starch formation",3,1
"Tequila","Salicin","Growth at 19°C",32,1
"Tequila","Salicin","Growth at 25°C",37,1
"Tequila","Salicin","Growth at 30°C",37,1
"Tequila","Salicin","Growth at 37°C",29,1
"Tequila","L-Sorbose","L-Rhamnose",11,1
"Tequila","L-Sorbose","D-Xylose",19,1
"Tequila","L-Sorbose","L-Arabinose",10,1
"Tequila","L-Sorbose","D-Arabinose",5,1
"Tequila","L-Sorbose","D-Ribose",8,1
"Tequila","L-Sorbose","Methanol",3,1
"Tequila","L-Sorbose","Ethanol",31,1
"Tequila","L-Sorbose","Glycerol",28,1
"Tequila","L-Sorbose","Erythritol",5,1
"Tequila","L-Sorbose","Ribitol",13,1
"Tequila","L-Sorbose","Galactitol",2,1
"Tequila","L-Sorbose","D-Mannitol",20,1
"Tequila","L-Sorbose","D-Glucitol",21,1
"Tequila","L-Sorbose","myo-Inositol",0,0.958
"Tequila","L-Sorbose","DL-Lactate",22,1
"Tequila","L-Sorbose","Succinate",28,1
"Tequila","L-Sorbose","Citrate",22,1
"Tequila","L-Sorbose","D-Gluconate",25,1
"Tequila","L-Sorbose","D-Glucosamine",11,1
"Tequila","L-Sorbose","Nitrate",7,1
"Tequila","L-Sorbose","Vitamin-free",5,1
"Tequila","L-Sorbose","2-Keto-D-gluconate",12,1
"Tequila","L-Sorbose","Starch formation",4,1
"Tequila","L-Sorbose","Growth at 19°C",33,1
"Tequila","L-Sorbose","Growth at 25°C",38,1
"Tequila","L-Sorbose","Growth at 30°C",37,1
"Tequila","L-Sorbose","Growth at 37°C",31,1
"Tequila","L-Rhamnose","D-Xylose",36,1
"Tequila","L-Rhamnose","L-Arabinose",19,1
"Tequila","L-Rhamnose","D-Arabinose",10,1
"Tequila","L-Rhamnose","D-Ribose",21,1
"Tequila","L-Rhamnose","Methanol",3,0.999
"Tequila","L-Rhamnose","Ethanol",54,1
"Tequila","L-Rhamnose","Glycerol",53,1
"Tequila","L-Rhamnose","Erythritol",13,1
"Tequila","L-Rhamnose","Ribitol",32,1
"Tequila","L-Rhamnose","Galactitol",1,0.958
"Tequila","L-Rhamnose","D-Mannitol",42,1
"Tequila","L-Rhamnose","D-Glucitol",44,1
"Tequila","L-Rhamnose","myo-Inositol",1,0.978
"Tequila","L-Rhamnose","DL-Lactate",35,1
"Tequila","L-Rhamnose","Succinate",53,1
"Tequila","L-Rhamnose","Citrate",41,1
"Tequila","L-Rhamnose","D-Gluconate",39,1
"Tequila","L-Rhamnose","D-Glucosamine",20,1
"Tequila","L-Rhamnose","Nitrate",4,0.999
"Tequila","L-Rhamnose","Vitamin-free",15,1
"Tequila","L-Rhamnose","2-Keto-D-gluconate",30,1
"Tequila","L-Rhamnose","Starch formation",6,1
"Tequila","L-Rhamnose","Growth at 19°C",57,1
"Tequila","L-Rhamnose","Growth at 25°C",62,1
"Tequila","L-Rhamnose","Growth at 30°C",61,1
"Tequila","L-Rhamnose","Growth at 37°C",47,1
"Tequila","D-Xylose","L-Arabinose",0,0.717
"Tequila","D-Xylose","D-Arabinose",1,0.964
"Tequila","D-Xylose","D-Ribose",5,1
"Tequila","D-Xylose","Methanol",2,1
"Tequila","D-Xylose","Ethanol",20,1
"Tequila","D-Xylose","Glycerol",19,1
"Tequila","D-Xylose","Erythritol",4,1
"Tequila","D-Xylose","Ribitol",6,1
"Tequila","D-Xylose","Galactitol",0,0.918
"Tequila","D-Xylose","D-Mannitol",11,1
"Tequila","D-Xylose","D-Glucitol",11,1
"Tequila","D-Xylose","myo-Inositol",0,0.953
"Tequila","D-Xylose","DL-Lactate",15,1
"Tequila","D-Xylose","Succinate",19,1
"Tequila","D-Xylose","Citrate",13,1
"Tequila","D-Xylose","D-Gluconate",15,1
"Tequila","D-Xylose","D-Glucosamine",5,1
"Tequila","D-Xylose","Nitrate",1,0.988
"Tequila","D-Xylose","Vitamin-free",3,1
"Tequila","D-Xylose","2-Keto-D-gluconate",8,1
"Tequila","D-Xylose","Starch formation",4,1
"Tequila","D-Xylose","Growth at 19°C",23,1
"Tequila","D-Xylose","Growth at 25°C",28,1
"Tequila","D-Xylose","Growth at 30°C",27,1
"Tequila","D-Xylose","Growth at 37°C",20,1
"Tequila","L-Arabinose","D-Arabinose",4,0.982
"Tequila","L-Arabinose","D-Ribose",10,1
"Tequila","L-Arabinose","Methanol",2,0.994
"Tequila","L-Arabinose","Ethanol",41,1
"Tequila","L-Arabinose","Glycerol",40,1
"Tequila","L-Arabinose","Erythritol",4,1
"Tequila","L-Arabinose","Ribitol",17,1
"Tequila","L-Arabinose","Galactitol",0,0.758
"Tequila","L-Arabinose","D-Mannitol",29,1
"Tequila","L-Arabinose","D-Glucitol",31,1
"Tequila","L-Arabinose","myo-Inositol",1,0.988
"Tequila","L-Arabinose","DL-Lactate",31,1
"Tequila","L-Arabinose","Succinate",40,1
"Tequila","L-Arabinose","Citrate",30,1
"Tequila","L-Arabinose","D-Gluconate",29,1
"Tequila","L-Arabinose","D-Glucosamine",13,1
"Tequila","L-Arabinose","Nitrate",5,1
"Tequila","L-Arabinose","Vitamin-free",9,1
"Tequila","L-Arabinose","2-Keto-D-gluconate",22,1
"Tequila","L-Arabinose","Starch formation",4,1
"Tequila","L-Arabinose","Growth at 19°C",44,1
"Tequila","L-Arabinose","Growth at 25°C",49,1
"Tequila","L-Arabinose","Growth at 30°C",48,1
"Tequila","L-Arabinose","Growth at 37°C",37,1
"Tequila","D-Arabinose","D-Ribose",18,1
"Tequila","D-Arabinose","Methanol",3,1
"Tequila","D-Arabinose","Ethanol",52,1
"Tequila","D-Arabinose","Glycerol",51,1
"Tequila","D-Arabinose","Erythritol",11,1
"Tequila","D-Arabinose","Ribitol",30,1
"Tequila","D-Arabinose","Galactitol",1,0.975
"Tequila","D-Arabinose","D-Mannitol",40,1
"Tequila","D-Arabinose","D-Glucitol",42,1
"Tequila","D-Arabinose","myo-Inositol",1,0.991
"Tequila","D-Arabinose","DL-Lactate",34,1
"Tequila","D-Arabinose","Succinate",51,1
"Tequila","D-Arabinose","Citrate",41,1
"Tequila","D-Arabinose","D-Gluconate",39,1
"Tequila","D-Arabinose","D-Glucosamine",18,1
"Tequila","D-Arabinose","Nitrate",6,1
"Tequila","D-Arabinose","Vitamin-free",15,1
"Tequila","D-Arabinose","2-Keto-D-gluconate",28,1
"Tequila","D-Arabinose","Starch formation",5,1
"Tequila","D-Arabinose","Growth at 19°C",56,1
"Tequila","D-Arabinose","Growth at 25°C",61,1
"Tequila","D-Arabinose","Growth at 30°C",58,1
"Tequila","D-Arabinose","Growth at 37°C",44,1
"Tequila","D-Ribose","Methanol",3,1
"Tequila","D-Ribose","Ethanol",39,1
"Tequila","D-Ribose","Glycerol",38,1
"Tequila","D-Ribose","Erythritol",1,0.907
"Tequila","D-Ribose","Ribitol",17,1
"Tequila","D-Ribose","Galactitol",0,0.812
"Tequila","D-Ribose","D-Mannitol",28,1
"Tequila","D-Ribose","D-Glucitol",30,1
"Tequila","D-Ribose","myo-Inositol",1,0.992
"Tequila","D-Ribose","DL-Lactate",31,1
"Tequila","D-Ribose","Succinate",38,1
"Tequila","D-Ribose","Citrate",29,1
"Tequila","D-Ribose","D-Gluconate",26,1
"Tequila","D-Ribose","D-Glucosamine",10,1
"Tequila","D-Ribose","Nitrate",4,1
"Tequila","D-Ribose","Vitamin-free",9,1
"Tequila","D-Ribose","2-Keto-D-gluconate",17,1
"Tequila","D-Ribose","Starch formation",5,1
"Tequila","D-Ribose","Growth at 19°C",43,1
"Tequila","D-Ribose","Growth at 25°C",48,1
"Tequila","D-Ribose","Growth at 30°C",47,1
"Tequila","D-Ribose","Growth at 37°C",36,1
"Tequila","Methanol","Ethanol",77,1
"Tequila","Methanol","Glycerol",77,1
"Tequila","Methanol","Erythritol",25,1
"Tequila","Methanol","Ribitol",51,1
"Tequila","Methanol","Galactitol",16,1
"Tequila","Methanol","D-Mannitol",64,1
"Tequila","Methanol","D-Glucitol",68,1
"Tequila","Methanol","myo-Inositol",9,1
"Tequila","Methanol","DL-Lactate",49,1
"Tequila","Methanol","Succinate",75,1
"Tequila","Methanol","Citrate",64,1
"Tequila","Methanol","D-Gluconate",61,1
"Tequila","Methanol","D-Glucosamine",37,1
"Tequila","Methanol","Nitrate",9,1
"Tequila","Methanol","Vitamin-free",18,1
"Tequila","Methanol","2-Keto-D-gluconate",45,1
"Tequila","Methanol","Starch formation",5,1
"Tequila","Methanol","Growth at 19°C",80,1
"Tequila","Methanol","Growth at 25°C",85,1
"Tequila","Methanol","Growth at 30°C",82,1
"Tequila","Methanol","Growth at 37°C",62,1
"Tequila","Ethanol","Glycerol",6,1
"Tequila","Ethanol","Erythritol",3,1
"Tequila","Ethanol","Ribitol",5,1
"Tequila","Ethanol","Galactitol",2,1
"Tequila","Ethanol","D-Mannitol",4,1
"Tequila","Ethanol","D-Glucitol",5,1
"Tequila","Ethanol","myo-Inositol",2,1
"Tequila","Ethanol","DL-Lactate",3,1
"Tequila","Ethanol","Succinate",5,1
"Tequila","Ethanol","Citrate",4,1
"Tequila","Ethanol","D-Gluconate",7,1
"Tequila","Ethanol","D-Glucosamine",3,1
"Tequila","Ethanol","Nitrate",0,0.941
"Tequila","Ethanol","Vitamin-free",2,1
"Tequila","Ethanol","2-Keto-D-gluconate",5,1
"Tequila","Ethanol","Starch formation",3,1
"Tequila","Ethanol","Growth at 19°C",10,1
"Tequila","Ethanol","Growth at 25°C",11,1
"Tequila","Ethanol","Growth at 30°C",11,1
"Tequila","Ethanol","Growth at 37°C",7,1
"Tequila","Glycerol","Erythritol",0,0.905
"Tequila","Glycerol","Ribitol",1,0.909
"Tequila","Glycerol","Galactitol",0,0.947
"Tequila","Glycerol","D-Mannitol",0,0.231
"Tequila","Glycerol","D-Glucitol",1,0.874
"Tequila","Glycerol","myo-Inositol",0,0.968
"Tequila","Glycerol","DL-Lactate",2,0.999
"Tequila","Glycerol","Succinate",3,1
"Tequila","Glycerol","Citrate",0,0.303
"Tequila","Glycerol","D-Gluconate",3,0.999
"Tequila","Glycerol","D-Glucosamine",0,0.878
"Tequila","Glycerol","Nitrate",0,0.921
"Tequila","Glycerol","Vitamin-free",1,0.997
"Tequila","Glycerol","2-Keto-D-gluconate",3,1
"Tequila","Glycerol","Starch formation",3,1
"Tequila","Glycerol","Growth at 19°C",5,1
"Tequila","Glycerol","Growth at 25°C",10,1
"Tequila","Glycerol","Growth at 30°C",9,1
"Tequila","Glycerol","Growth at 37°C",8,1
"Tequila","Erythritol","Ribitol",28,1
"Tequila","Erythritol","Galactitol",4,1
"Tequila","Erythritol","D-Mannitol",41,1
"Tequila","Erythritol","D-Glucitol",44,1
"Tequila","Erythritol","myo-Inositol",2,1
"Tequila","Erythritol","DL-Lactate",37,1
"Tequila","Erythritol","Succinate",52,1
"Tequila","Erythritol","Citrate",41,1
"Tequila","Erythritol","D-Gluconate",38,1
"Tequila","Erythritol","D-Glucosamine",20,1
"Tequila","Erythritol","Nitrate",6,1
"Tequila","Erythritol","Vitamin-free",13,1
"Tequila","Erythritol","2-Keto-D-gluconate",30,1
"Tequila","Erythritol","Starch formation",6,1
"Tequila","Erythritol","Growth at 19°C",57,1
"Tequila","Erythritol","Growth at 25°C",62,1
"Tequila","Erythritol","Growth at 30°C",61,1
"Tequila","Erythritol","Growth at 37°C",49,1
"Tequila","Ribitol","Galactitol",0,0.927
"Tequila","Ribitol","D-Mannitol",15,1
"Tequila","Ribitol","D-Glucitol",18,1
"Tequila","Ribitol","myo-Inositol",0,0.959
"Tequila","Ribitol","DL-Lactate",22,1
"Tequila","Ribitol","Succinate",26,1
"Tequila","Ribitol","Citrate",18,1
"Tequila","Ribitol","D-Gluconate",18,1
"Tequila","Ribitol","D-Glucosamine",5,1
"Tequila","Ribitol","Nitrate",5,1
"Tequila","Ribitol","Vitamin-free",4,1
"Tequila","Ribitol","2-Keto-D-gluconate",11,1
"Tequila","Ribitol","Starch formation",4,1
"Tequila","Ribitol","Growth at 19°C",30,1
"Tequila","Ribitol","Growth at 25°C",35,1
"Tequila","Ribitol","Growth at 30°C",34,1
"Tequila","Ribitol","Growth at 37°C",27,1
"Tequila","Galactitol","D-Mannitol",52,1
"Tequila","Galactitol","D-Glucitol",54,1
"Tequila","Galactitol","myo-Inositol",2,0.996
"Tequila","Galactitol","DL-Lactate",41,1
"Tequila","Galactitol","Succinate",63,1
"Tequila","Galactitol","Citrate",50,1
"Tequila","Galactitol","D-Gluconate",49,1
"Tequila","Galactitol","D-Glucosamine",24,1
"Tequila","Galactitol","Nitrate",9,1
"Tequila","Galactitol","Vitamin-free",16,1
"Tequila","Galactitol","2-Keto-D-gluconate",34,1
"Tequila","Galactitol","Starch formation",6,1
"Tequila","Galactitol","Growth at 19°C",68,1
"Tequila","Galactitol","Growth at 25°C",73,1
"Tequila","Galactitol","Growth at 30°C",70,1
"Tequila","Galactitol","Growth at 37°C",54,1
"Tequila","D-Mannitol","D-Glucitol",4,1
"Tequila","D-Mannitol","myo-Inositol",2,1
"Tequila","D-Mannitol","DL-Lactate",11,1
"Tequila","D-Mannitol","Succinate",13,1
"Tequila","D-Mannitol","Citrate",8,1
"Tequila","D-Mannitol","D-Gluconate",9,1
"Tequila","D-Mannitol","D-Glucosamine",6,1
"Tequila","D-Mannitol","Nitrate",0,0.933
"Tequila","D-Mannitol","Vitamin-free",4,1
"Tequila","D-Mannitol","2-Keto-D-gluconate",7,1
"Tequila","D-Mannitol","Starch formation",4,1
"Tequila","D-Mannitol","Growth at 19°C",18,1
"Tequila","D-Mannitol","Growth at 25°C",23,1
"Tequila","D-Mannitol","Growth at 30°C",22,1
"Tequila","D-Mannitol","Growth at 37°C",17,1
"Tequila","D-Glucitol","myo-Inositol",1,0.999
"Tequila","D-Glucitol","DL-Lactate",9,1
"Tequila","D-Glucitol","Succinate",11,1
"Tequila","D-Glucitol","Citrate",6,1
"Tequila","D-Glucitol","D-Gluconate",8,1
"Tequila","D-Glucitol","D-Glucosamine",5,1
"Tequila","D-Glucitol","Nitrate",0,0.915
"Tequila","D-Glucitol","Vitamin-free",2,1
"Tequila","D-Glucitol","2-Keto-D-gluconate",4,1
"Tequila","D-Glucitol","Starch formation",4,1
"Tequila","D-Glucitol","Growth at 19°C",15,1
"Tequila","D-Glucitol","Growth at 25°C",20,1
"Tequila","D-Glucitol","Growth at 30°C",19,1
"Tequila","D-Glucitol","Growth at 37°C",17,1
"Tequila","myo-Inositol","DL-Lactate",43,1
"Tequila","myo-Inositol","Succinate",71,1
"Tequila","myo-Inositol","Citrate",59,1
"Tequila","myo-Inositol","D-Gluconate",56,1
"Tequila","myo-Inositol","D-Glucosamine",31,1
"Tequila","myo-Inositol","Nitrate",10,1
"Tequila","myo-Inositol","Vitamin-free",18,1
"Tequila","myo-Inositol","2-Keto-D-gluconate",40,1
"Tequila","myo-Inositol","Starch formation",6,1
"Tequila","myo-Inositol","Growth at 19°C",76,1
