"Isolation","Trait_A","Trait_B","Observed_PP","Percent_PP"
"Lichen","DL-Lactate","Growth at 19°C",0,0.352
"Lichen","DL-Lactate","Growth at 25°C",0,0.353
"Lichen","DL-Lactate","Growth at 30°C",0,0.363
"Lichen","Succinate","Citrate",3,0.724
"Lichen","Succinate","D-Gluconate",4,0.92
"Lichen","Succinate","D-Glucosamine",2,0.837
"Lichen","Succinate","Nitrate",1,0.839
"Lichen","Succinate","Vitamin-free",0,0.686
"Lichen","Succinate","2-Keto-D-gluconate",4,0.966
"Lichen","Succinate","Starch formation",1,0.863
"Lichen","Succinate","Growth at 19°C",5,1
"Lichen","Succinate","Growth at 25°C",5,1
"Lichen","Succinate","Growth at 30°C",5,1
"Lichen","Succinate","Growth at 37°C",1,0.595
"Lichen","Citrate","Growth at 19°C",3,0.675
"Lichen","Citrate","Growth at 25°C",3,0.672
"Lichen","Citrate","Growth at 30°C",3,0.702
"Lichen","D-Gluconate","Growth at 19°C",4,0.905
"Lichen","D-Gluconate","Growth at 25°C",4,0.903
"Lichen","D-Gluconate","Growth at 30°C",4,0.919
"Lichen","D-Glucosamine","Growth at 19°C",2,0.818
"Lichen","D-Glucosamine","Growth at 25°C",2,0.817
"Lichen","D-Glucosamine","Growth at 30°C",2,0.827
"Lichen","Nitrate","Growth at 19°C",1,0.824
"Lichen","Nitrate","Growth at 25°C",1,0.824
"Lichen","Nitrate","Growth at 30°C",1,0.836
"Lichen","Vitamin-free","Growth at 19°C",0,0.67
"Lichen","Vitamin-free","Growth at 25°C",0,0.669
"Lichen","Vitamin-free","Growth at 30°C",0,0.68
"Lichen","2-Keto-D-gluconate","Growth at 19°C",4,0.957
"Lichen","2-Keto-D-gluconate","Growth at 25°C",4,0.957
"Lichen","2-Keto-D-gluconate","Growth at 30°C",4,0.965
"Lichen","Starch formation","Growth at 19°C",1,0.852
"Lichen","Starch formation","Growth at 25°C",1,0.849
"Lichen","Starch formation","Growth at 30°C",1,0.859
"Lichen","Growth at 19°C","Growth at 25°C",5,1
"Lichen","Growth at 19°C","Growth at 30°C",5,1
"Lichen","Growth at 19°C","Growth at 37°C",1,0.565
"Lichen","Growth at 25°C","Growth at 30°C",5,1
"Lichen","Growth at 25°C","Growth at 37°C",1,0.565
"Lichen","Growth at 30°C","Growth at 37°C",1,0.581
"Pollen","Glucose_F","Galactose_F",2,0.781
"Pollen","Glucose_F","Sucrose_F",4,0.96
"Pollen","Glucose_F","Maltose_F",5,0.992
"Pollen","Glucose_F","Lactose_F",2,0.988
"Pollen","Glucose_F","Raffinose_F",5,0.992
"Pollen","Glucose_F","Trehalose_F",4,0.943
"Pollen","Glucose_F","Glucose",7,1
"Pollen","Glucose_F","Inulin",0,0.763
"Pollen","Glucose_F","Sucrose",4,0.773
"Pollen","Glucose_F","Raffinose",4,0.93
"Pollen","Glucose_F","Melibiose",0,0.788
"Pollen","Glucose_F","Galactose",6,0.945
"Pollen","Glucose_F","Lactose",0,0.785
"Pollen","Glucose_F","Trehalose",3,0.584
"Pollen","Glucose_F","Maltose",4,0.841
"Pollen","Glucose_F","Melezitose",3,0.791
"Pollen","Glucose_F","Methyl-?-D-glucoside",6,0.985
"Pollen","Glucose_F","Soluble Starch",2,0.841
"Pollen","Glucose_F","Cellobiose",3,0.639
"Pollen","Glucose_F","Salicin",3,0.628
"Pollen","Glucose_F","L-Sorbose",5,0.925
"Pollen","Glucose_F","L-Rhamnose",1,0.724
"Pollen","Glucose_F","D-Xylose",3,0.55
"Pollen","Glucose_F","L-Arabinose",2,0.755
"Pollen","Glucose_F","D-Arabinose",1,0.673
"Pollen","Glucose_F","D-Ribose",6,0.984
"Pollen","Glucose_F","Methanol",0,0.791
"Pollen","Glucose_F","Ethanol",4,0.595
"Pollen","Glucose_F","Glycerol",7,1
"Pollen","Glucose_F","Erythritol",3,0.876
"Pollen","Glucose_F","Ribitol",3,0.652
"Pollen","Glucose_F","Galactitol",0,0.826
"Pollen","Glucose_F","D-Mannitol",7,1
"Pollen","Glucose_F","D-Glucitol",7,1
"Pollen","Glucose_F","myo-Inositol",0,0.817
"Pollen","Glucose_F","DL-Lactate",0,0.261
"Pollen","Glucose_F","Succinate",5,0.726
"Pollen","Glucose_F","Citrate",4,0.771
"Pollen","Glucose_F","D-Gluconate",4,0.791
"Pollen","Glucose_F","D-Glucosamine",1,0.573
"Pollen","Glucose_F","Nitrate",2,0.867
"Pollen","Glucose_F","Vitamin-free",3,0.924
"Pollen","Glucose_F","2-Keto-D-gluconate",4,0.877
"Pollen","Glucose_F","Starch formation",0,0.654
"Pollen","Glucose_F","Growth at 19°C",7,1
"Pollen","Glucose_F","Growth at 25°C",7,1
"Pollen","Glucose_F","Growth at 30°C",7,1
"Pollen","Glucose_F","Growth at 37°C",3,0.777
"Pollen","Galactose_F","Glucose",2,0.73
"Pollen","Galactose_F","Glycerol",2,0.749
"Pollen","Galactose_F","D-Mannitol",2,0.752
"Pollen","Galactose_F","D-Glucitol",2,0.757
"Pollen","Galactose_F","Growth at 19°C",2,0.736
"Pollen","Galactose_F","Growth at 25°C",2,0.731
"Pollen","Galactose_F","Growth at 30°C",2,0.758
"Pollen","Sucrose_F","Glucose",4,0.939
"Pollen","Sucrose_F","Glycerol",4,0.943
"Pollen","Sucrose_F","D-Mannitol",4,0.948
"Pollen","Sucrose_F","D-Glucitol",4,0.948
"Pollen","Sucrose_F","Growth at 19°C",4,0.94
"Pollen","Sucrose_F","Growth at 25°C",4,0.939
"Pollen","Sucrose_F","Growth at 30°C",4,0.946
"Pollen","Maltose_F","Glucose",5,0.981
"Pollen","Maltose_F","Glycerol",5,0.982
"Pollen","Maltose_F","D-Mannitol",5,0.985
"Pollen","Maltose_F","D-Glucitol",5,0.986
"Pollen","Maltose_F","Growth at 19°C",5,0.982
"Pollen","Maltose_F","Growth at 25°C",5,0.981
"Pollen","Maltose_F","Growth at 30°C",5,0.985
"Pollen","Lactose_F","Glucose",2,0.98
"Pollen","Lactose_F","Glycerol",2,0.98
"Pollen","Lactose_F","D-Mannitol",2,0.98
"Pollen","Lactose_F","D-Glucitol",2,0.983
"Pollen","Lactose_F","Growth at 19°C",2,0.981
"Pollen","Lactose_F","Growth at 25°C",2,0.98
"Pollen","Lactose_F","Growth at 30°C",2,0.983
"Pollen","Raffinose_F","Glucose",5,0.989
"Pollen","Raffinose_F","Glycerol",5,0.989
"Pollen","Raffinose_F","D-Mannitol",5,0.991
"Pollen","Raffinose_F","D-Glucitol",5,0.991
"Pollen","Raffinose_F","Growth at 19°C",5,0.989
"Pollen","Raffinose_F","Growth at 25°C",5,0.989
"Pollen","Raffinose_F","Growth at 30°C",5,0.991
"Pollen","Trehalose_F","Glucose",4,0.923
"Pollen","Trehalose_F","Glycerol",4,0.935
"Pollen","Trehalose_F","D-Mannitol",4,0.935
"Pollen","Trehalose_F","D-Glucitol",4,0.939
"Pollen","Trehalose_F","Growth at 19°C",4,0.925
"Pollen","Trehalose_F","Growth at 25°C",4,0.924
"Pollen","Trehalose_F","Growth at 30°C",4,0.93
"Pollen","Glucose","Inulin",0,0.742
"Pollen","Glucose","Sucrose",4,0.67
"Pollen","Glucose","Raffinose",4,0.904
"Pollen","Glucose","Melibiose",0,0.769
"Pollen","Glucose","Galactose",6,0.897
"Pollen","Glucose","Lactose",0,0.766
"Pollen","Glucose","Trehalose",3,0.471
"Pollen","Glucose","Maltose",4,0.757
"Pollen","Glucose","Melezitose",3,0.715
"Pollen","Glucose","Methyl-?-D-glucoside",6,0.967
"Pollen","Glucose","Soluble Starch",2,0.785
"Pollen","Glucose","Cellobiose",3,0.54
"Pollen","Glucose","Salicin",3,0.532
"Pollen","Glucose","L-Sorbose",5,0.871
"Pollen","Glucose","L-Rhamnose",1,0.694
"Pollen","Glucose","D-Xylose",3,0.425
"Pollen","Glucose","L-Arabinose",2,0.706
"Pollen","Glucose","D-Arabinose",1,0.612
"Pollen","Glucose","D-Ribose",6,0.976
"Pollen","Glucose","Methanol",0,0.776
"Pollen","Glucose","Ethanol",4,0.441
"Pollen","Glucose","Glycerol",7,1
"Pollen","Glucose","Erythritol",3,0.842
"Pollen","Glucose","Ribitol",3,0.545
"Pollen","Glucose","Galactitol",0,0.811
"Pollen","Glucose","D-Mannitol",7,1
"Pollen","Glucose","D-Glucitol",7,1
"Pollen","Glucose","myo-Inositol",0,0.796
"Pollen","Glucose","DL-Lactate",0,0.221
"Pollen","Glucose","Succinate",5,0.575
"Pollen","Glucose","Citrate",4,0.652
"Pollen","Glucose","D-Gluconate",4,0.706
"Pollen","Glucose","D-Glucosamine",1,0.518
"Pollen","Glucose","Nitrate",2,0.833
"Pollen","Glucose","Vitamin-free",3,0.894
"Pollen","Glucose","2-Keto-D-gluconate",4,0.823
"Pollen","Glucose","Starch formation",0,0.625
"Pollen","Glucose","Growth at 19°C",7,1
"Pollen","Glucose","Growth at 25°C",7,1
"Pollen","Glucose","Growth at 30°C",7,1
"Pollen","Glucose","Growth at 37°C",3,0.702
"Pollen","Inulin","Glycerol",0,0.748
"Pollen","Inulin","D-Mannitol",0,0.752
"Pollen","Inulin","D-Glucitol",0,0.753
"Pollen","Inulin","Growth at 19°C",0,0.742
"Pollen","Inulin","Growth at 25°C",0,0.742
"Pollen","Inulin","Growth at 30°C",0,0.754
"Pollen","Sucrose","Glycerol",4,0.701
"Pollen","Sucrose","D-Mannitol",4,0.71
"Pollen","Sucrose","D-Glucitol",4,0.717
"Pollen","Sucrose","Growth at 19°C",4,0.672
"Pollen","Sucrose","Growth at 25°C",4,0.672
"Pollen","Sucrose","Growth at 30°C",4,0.724
"Pollen","Raffinose","Glycerol",4,0.912
"Pollen","Raffinose","D-Mannitol",4,0.917
"Pollen","Raffinose","D-Glucitol",4,0.926
"Pollen","Raffinose","Growth at 19°C",4,0.904
"Pollen","Raffinose","Growth at 25°C",4,0.906
"Pollen","Raffinose","Growth at 30°C",4,0.916
"Pollen","Melibiose","Glycerol",0,0.778
"Pollen","Melibiose","D-Mannitol",0,0.772
"Pollen","Melibiose","D-Glucitol",0,0.776
"Pollen","Melibiose","Growth at 19°C",0,0.769
"Pollen","Melibiose","Growth at 25°C",0,0.769
"Pollen","Melibiose","Growth at 30°C",0,0.775
"Pollen","Galactose","Glycerol",6,0.913
"Pollen","Galactose","D-Mannitol",6,0.923
"Pollen","Galactose","D-Glucitol",6,0.924
"Pollen","Galactose","Growth at 19°C",6,0.897
"Pollen","Galactose","Growth at 25°C",6,0.898
"Pollen","Galactose","Growth at 30°C",6,0.921
"Pollen","Lactose","Glycerol",0,0.773
"Pollen","Lactose","D-Mannitol",0,0.769
"Pollen","Lactose","D-Glucitol",0,0.775
"Pollen","Lactose","Growth at 19°C",0,0.766
"Pollen","Lactose","Growth at 25°C",0,0.767
"Pollen","Lactose","Growth at 30°C",0,0.773
"Pollen","Trehalose","Glycerol",3,0.502
"Pollen","Trehalose","D-Mannitol",3,0.521
"Pollen","Trehalose","D-Glucitol",3,0.525
"Pollen","Trehalose","Growth at 19°C",3,0.472
"Pollen","Trehalose","Growth at 25°C",3,0.474
"Pollen","Trehalose","Growth at 30°C",3,0.523
"Pollen","Maltose","Glycerol",4,0.775
"Pollen","Maltose","D-Mannitol",4,0.793
"Pollen","Maltose","D-Glucitol",4,0.798
"Pollen","Maltose","Growth at 19°C",4,0.76
"Pollen","Maltose","Growth at 25°C",4,0.761
"Pollen","Maltose","Growth at 30°C",4,0.79
"Pollen","Melezitose","Glycerol",3,0.739
"Pollen","Melezitose","D-Mannitol",3,0.745
"Pollen","Melezitose","D-Glucitol",3,0.75
"Pollen","Melezitose","Growth at 19°C",3,0.72
"Pollen","Melezitose","Growth at 25°C",3,0.717
"Pollen","Melezitose","Growth at 30°C",3,0.746
"Pollen","Methyl-?-D-glucoside","Glycerol",6,0.972
"Pollen","Methyl-?-D-glucoside","D-Mannitol",6,0.972
"Pollen","Methyl-?-D-glucoside","D-Glucitol",6,0.976
"Pollen","Methyl-?-D-glucoside","Growth at 19°C",6,0.967
"Pollen","Methyl-?-D-glucoside","Growth at 25°C",6,0.969
"Pollen","Methyl-?-D-glucoside","Growth at 30°C",6,0.976
"Pollen","Soluble Starch","Glycerol",2,0.797
"Pollen","Soluble Starch","D-Mannitol",2,0.801
"Pollen","Soluble Starch","D-Glucitol",2,0.804
"Pollen","Soluble Starch","Growth at 19°C",2,0.786
"Pollen","Soluble Starch","Growth at 25°C",2,0.786
"Pollen","Soluble Starch","Growth at 30°C",2,0.803
"Pollen","Cellobiose","Glycerol",3,0.561
"Pollen","Cellobiose","D-Mannitol",3,0.583
"Pollen","Cellobiose","D-Glucitol",3,0.589
"Pollen","Cellobiose","Growth at 19°C",3,0.541
"Pollen","Cellobiose","Growth at 25°C",3,0.54
"Pollen","Cellobiose","Growth at 30°C",3,0.577
"Pollen","Salicin","Glycerol",3,0.558
"Pollen","Salicin","D-Mannitol",3,0.574
"Pollen","Salicin","D-Glucitol",3,0.576
"Pollen","Salicin","Growth at 19°C",3,0.533
"Pollen","Salicin","Growth at 25°C",3,0.534
"Pollen","Salicin","Growth at 30°C",3,0.573
"Pollen","L-Sorbose","Glycerol",5,0.881
"Pollen","L-Sorbose","D-Mannitol",5,0.898
"Pollen","L-Sorbose","D-Glucitol",5,0.901
"Pollen","L-Sorbose","Growth at 19°C",5,0.873
"Pollen","L-Sorbose","Growth at 25°C",5,0.873
"Pollen","L-Sorbose","Growth at 30°C",5,0.899
"Pollen","L-Rhamnose","Glycerol",1,0.702
"Pollen","L-Rhamnose","D-Mannitol",1,0.708
"Pollen","L-Rhamnose","D-Glucitol",1,0.709
"Pollen","L-Rhamnose","Growth at 19°C",1,0.694
"Pollen","L-Rhamnose","Growth at 25°C",1,0.695
"Pollen","L-Rhamnose","Growth at 30°C",1,0.709
"Pollen","D-Xylose","Glycerol",3,0.454
"Pollen","D-Xylose","D-Mannitol",3,0.471
"Pollen","D-Xylose","D-Glucitol",3,0.478
"Pollen","D-Xylose","Growth at 19°C",3,0.428
"Pollen","D-Xylose","Growth at 25°C",3,0.43
"Pollen","D-Xylose","Growth at 30°C",3,0.475
"Pollen","L-Arabinose","Glycerol",2,0.718
"Pollen","L-Arabinose","D-Mannitol",2,0.724
"Pollen","L-Arabinose","D-Glucitol",2,0.728
"Pollen","L-Arabinose","Growth at 19°C",2,0.706
"Pollen","L-Arabinose","Growth at 25°C",2,0.708
"Pollen","L-Arabinose","Growth at 30°C",2,0.73
"Pollen","D-Arabinose","Glycerol",1,0.616
"Pollen","D-Arabinose","D-Mannitol",1,0.621
"Pollen","D-Arabinose","D-Glucitol",1,0.628
"Pollen","D-Arabinose","Growth at 19°C",1,0.612
"Pollen","D-Arabinose","Growth at 25°C",1,0.613
"Pollen","D-Arabinose","Growth at 30°C",1,0.637
"Pollen","D-Ribose","Glycerol",6,0.981
"Pollen","D-Ribose","D-Mannitol",6,0.981
"Pollen","D-Ribose","D-Glucitol",6,0.982
"Pollen","D-Ribose","Growth at 19°C",6,0.977
"Pollen","D-Ribose","Growth at 25°C",6,0.977
"Pollen","D-Ribose","Growth at 30°C",6,0.984
"Pollen","Methanol","Glycerol",0,0.782
"Pollen","Methanol","D-Mannitol",0,0.782
"Pollen","Methanol","D-Glucitol",0,0.787
"Pollen","Methanol","Growth at 19°C",0,0.776
"Pollen","Methanol","Growth at 25°C",0,0.778
"Pollen","Methanol","Growth at 30°C",0,0.784
"Pollen","Ethanol","Glycerol",4,0.482
"Pollen","Ethanol","D-Mannitol",4,0.503
"Pollen","Ethanol","D-Glucitol",4,0.519
"Pollen","Ethanol","Growth at 19°C",4,0.447
"Pollen","Ethanol","Growth at 25°C",4,0.447
"Pollen","Ethanol","Growth at 30°C",4,0.506
"Pollen","Glycerol","Erythritol",3,0.847
"Pollen","Glycerol","Ribitol",3,0.565
"Pollen","Glycerol","Galactitol",0,0.817
"Pollen","Glycerol","D-Mannitol",7,1
"Pollen","Glycerol","D-Glucitol",7,1
"Pollen","Glycerol","myo-Inositol",0,0.797
"Pollen","Glycerol","DL-Lactate",0,0.229
"Pollen","Glycerol","Succinate",5,0.618
"Pollen","Glycerol","Citrate",4,0.682
"Pollen","Glycerol","D-Gluconate",4,0.729
"Pollen","Glycerol","D-Glucosamine",1,0.525
"Pollen","Glycerol","Nitrate",2,0.846
"Pollen","Glycerol","Vitamin-free",3,0.903
"Pollen","Glycerol","2-Keto-D-gluconate",4,0.834
"Pollen","Glycerol","Starch formation",0,0.632
"Pollen","Glycerol","Growth at 19°C",7,1
"Pollen","Glycerol","Growth at 25°C",7,1
"Pollen","Glycerol","Growth at 30°C",7,1
"Pollen","Glycerol","Growth at 37°C",3,0.728
"Pollen","Erythritol","D-Mannitol",3,0.853
"Pollen","Erythritol","D-Glucitol",3,0.857
"Pollen","Erythritol","Growth at 19°C",3,0.844
"Pollen","Erythritol","Growth at 25°C",3,0.844
"Pollen","Erythritol","Growth at 30°C",3,0.862
"Pollen","Ribitol","D-Mannitol",3,0.589
"Pollen","Ribitol","D-Glucitol",3,0.586
"Pollen","Ribitol","Growth at 19°C",3,0.549
"Pollen","Ribitol","Growth at 25°C",3,0.546
"Pollen","Ribitol","Growth at 30°C",3,0.588
"Pollen","Galactitol","D-Mannitol",0,0.818
"Pollen","Galactitol","D-Glucitol",0,0.815
"Pollen","Galactitol","Growth at 19°C",0,0.812
"Pollen","Galactitol","Growth at 25°C",0,0.811
"Pollen","Galactitol","Growth at 30°C",0,0.821
"Pollen","D-Mannitol","D-Glucitol",7,1
"Pollen","D-Mannitol","myo-Inositol",0,0.803
"Pollen","D-Mannitol","DL-Lactate",0,0.24
"Pollen","D-Mannitol","Succinate",5,0.649
"Pollen","D-Mannitol","Citrate",4,0.699
"Pollen","D-Mannitol","D-Gluconate",4,0.746
"Pollen","D-Mannitol","D-Glucosamine",1,0.54
"Pollen","D-Mannitol","Nitrate",2,0.857
"Pollen","D-Mannitol","Vitamin-free",3,0.908
"Pollen","D-Mannitol","2-Keto-D-gluconate",4,0.846
"Pollen","D-Mannitol","Starch formation",0,0.638
"Pollen","D-Mannitol","Growth at 19°C",7,1
"Pollen","D-Mannitol","Growth at 25°C",7,1
"Pollen","D-Mannitol","Growth at 30°C",7,1
"Pollen","D-Mannitol","Growth at 37°C",3,0.736
"Pollen","D-Glucitol","myo-Inositol",0,0.803
"Pollen","D-Glucitol","DL-Lactate",0,0.239
"Pollen","D-Glucitol","Succinate",5,0.656
"Pollen","D-Glucitol","Citrate",4,0.701
"Pollen","D-Glucitol","D-Gluconate",4,0.759
"Pollen","D-Glucitol","D-Glucosamine",1,0.539
"Pollen","D-Glucitol","Nitrate",2,0.863
"Pollen","D-Glucitol","Vitamin-free",3,0.912
"Pollen","D-Glucitol","2-Keto-D-gluconate",4,0.851
"Pollen","D-Glucitol","Starch formation",0,0.642
"Pollen","D-Glucitol","Growth at 19°C",7,1
"Pollen","D-Glucitol","Growth at 25°C",7,1
"Pollen","D-Glucitol","Growth at 30°C",7,1
"Pollen","D-Glucitol","Growth at 37°C",3,0.747
"Pollen","myo-Inositol","Growth at 19°C",0,0.796
"Pollen","myo-Inositol","Growth at 25°C",0,0.798
"Pollen","myo-Inositol","Growth at 30°C",0,0.801
"Pollen","DL-Lactate","Growth at 19°C",0,0.222
"Pollen","DL-Lactate","Growth at 25°C",0,0.222
"Pollen","DL-Lactate","Growth at 30°C",0,0.236
"Pollen","Succinate","Growth at 19°C",5,0.577
"Pollen","Succinate","Growth at 25°C",5,0.583
"Pollen","Succinate","Growth at 30°C",5,0.651
"Pollen","Citrate","Growth at 19°C",4,0.652
"Pollen","Citrate","Growth at 25°C",4,0.657
"Pollen","Citrate","Growth at 30°C",4,0.699
"Pollen","D-Gluconate","Growth at 19°C",4,0.71
"Pollen","D-Gluconate","Growth at 25°C",4,0.711
"Pollen","D-Gluconate","Growth at 30°C",4,0.746
"Pollen","D-Glucosamine","Growth at 19°C",1,0.519
"Pollen","D-Glucosamine","Growth at 25°C",1,0.522
"Pollen","D-Glucosamine","Growth at 30°C",1,0.558
"Pollen","Nitrate","Growth at 19°C",2,0.836
"Pollen","Nitrate","Growth at 25°C",2,0.836
"Pollen","Nitrate","Growth at 30°C",2,0.862
"Pollen","Vitamin-free","Growth at 19°C",3,0.895
"Pollen","Vitamin-free","Growth at 25°C",3,0.896
"Pollen","Vitamin-free","Growth at 30°C",3,0.911
"Pollen","2-Keto-D-gluconate","Growth at 19°C",4,0.827
"Pollen","2-Keto-D-gluconate","Growth at 25°C",4,0.825
"Pollen","2-Keto-D-gluconate","Growth at 30°C",4,0.847
"Pollen","Starch formation","Growth at 19°C",0,0.626
"Pollen","Starch formation","Growth at 25°C",0,0.625
"Pollen","Starch formation","Growth at 30°C",0,0.639
"Pollen","Growth at 19°C","Growth at 25°C",7,1
"Pollen","Growth at 19°C","Growth at 30°C",7,1
"Pollen","Growth at 19°C","Growth at 37°C",3,0.703
"Pollen","Growth at 25°C","Growth at 30°C",7,1
"Pollen","Growth at 25°C","Growth at 37°C",3,0.703
"Pollen","Growth at 30°C","Growth at 37°C",3,0.73
"Feces.Dung","Glucose_F","Glucose",23,0.835
"Feces.Dung","Glucose_F","Growth at 37°C",17,0.981
"Feces.Dung","Galactose_F","Glucose",9,0.664
"Feces.Dung","Galactose_F","Growth at 37°C",6,0.768
"Feces.Dung","Sucrose_F","Glucose",9,0.771
"Feces.Dung","Sucrose_F","Growth at 37°C",6,0.777
"Feces.Dung","Maltose_F","Glucose",6,0.632
"Feces.Dung","Maltose_F","Growth at 37°C",4,0.634
"Feces.Dung","Lactose_F","Glucose",0,0.726
"Feces.Dung","Lactose_F","Growth at 37°C",0,0.844
"Feces.Dung","Raffinose_F","Glucose",5,0.746
"Feces.Dung","Raffinose_F","Growth at 37°C",3,0.794
"Feces.Dung","Trehalose_F","Glucose",8,0.62
"Feces.Dung","Trehalose_F","Growth at 37°C",6,0.755
"Feces.Dung","Glucose","Inulin",3,0.675
"Feces.Dung","Glucose","Sucrose",12,0.32
"Feces.Dung","Glucose","Raffinose",5,0.431
"Feces.Dung","Glucose","Melibiose",0,0.424
"Feces.Dung","Glucose","Galactose",14,0.371
"Feces.Dung","Glucose","Lactose",3,0.689
"Feces.Dung","Glucose","Trehalose",20,0.706
"Feces.Dung","Glucose","Maltose",13,0.488
"Feces.Dung","Glucose","Melezitose",10,0.494
"Feces.Dung","Glucose","Methyl-?-D-glucoside",11,0.576
"Feces.Dung","Glucose","Soluble Starch",7,0.656
"Feces.Dung","Glucose","Cellobiose",14,0.457
"Feces.Dung","Glucose","Salicin",15,0.532
"Feces.Dung","Glucose","L-Sorbose",13,0.516
"Feces.Dung","Glucose","L-Rhamnose",10,0.869
"Feces.Dung","Glucose","D-Xylose",18,0.61
"Feces.Dung","Glucose","L-Arabinose",9,0.642
"Feces.Dung","Glucose","D-Arabinose",6,0.505
"Feces.Dung","Glucose","D-Ribose",9,0.478
"Feces.Dung","Glucose","Methanol",2,0.662
"Feces.Dung","Glucose","Ethanol",28,0.961
"Feces.Dung","Glucose","Glycerol",24,0.734
"Feces.Dung","Glucose","Erythritol",6,0.631
"Feces.Dung","Glucose","Ribitol",15,0.574
"Feces.Dung","Glucose","Galactitol",2,0.596
"Feces.Dung","Glucose","D-Mannitol",19,0.492
"Feces.Dung","Glucose","D-Glucitol",19,0.517
"Feces.Dung","Glucose","myo-Inositol",0,0.517
"Feces.Dung","Glucose","DL-Lactate",17,0.869
"Feces.Dung","Glucose","Succinate",25,0.876
"Feces.Dung","Glucose","Citrate",16,0.611
"Feces.Dung","Glucose","D-Gluconate",17,0.782
"Feces.Dung","Glucose","D-Glucosamine",13,0.818
"Feces.Dung","Glucose","Nitrate",5,0.631
"Feces.Dung","Glucose","Vitamin-free",8,0.834
"Feces.Dung","Glucose","2-Keto-D-gluconate",14,0.802
"Feces.Dung","Glucose","Starch formation",0,0.219
"Feces.Dung","Glucose","Growth at 19°C",25,0.571
"Feces.Dung","Glucose","Growth at 25°C",27,0.649
"Feces.Dung","Glucose","Growth at 30°C",27,0.865
"Feces.Dung","Glucose","Growth at 37°C",20,0.971
"Feces.Dung","Inulin","Growth at 37°C",2,0.773
"Feces.Dung","Sucrose","Growth at 37°C",7,0.514
"Feces.Dung","Raffinose","Growth at 37°C",3,0.607
"Feces.Dung","Melibiose","Growth at 37°C",0,0.62
"Feces.Dung","Galactose","Growth at 37°C",9,0.623
"Feces.Dung","Lactose","Growth at 37°C",2,0.719
"Feces.Dung","Trehalose","Growth at 37°C",13,0.895
"Feces.Dung","Maltose","Growth at 37°C",8,0.585
"Feces.Dung","Melezitose","Growth at 37°C",7,0.701
"Feces.Dung","Methyl-?-D-glucoside","Growth at 37°C",7,0.641
"Feces.Dung","Soluble Starch","Growth at 37°C",4,0.586
"Feces.Dung","Cellobiose","Growth at 37°C",8,0.518
"Feces.Dung","Salicin","Growth at 37°C",9,0.601
"Feces.Dung","L-Sorbose","Growth at 37°C",8,0.676
"Feces.Dung","L-Rhamnose","Growth at 37°C",5,0.688
"Feces.Dung","D-Xylose","Growth at 37°C",11,0.727
"Feces.Dung","L-Arabinose","Growth at 37°C",5,0.572
"Feces.Dung","D-Arabinose","Growth at 37°C",3,0.469
"Feces.Dung","D-Ribose","Growth at 37°C",6,0.603
"Feces.Dung","Methanol","Growth at 37°C",2,0.858
"Feces.Dung","Ethanol","Growth at 37°C",19,0.98
"Feces.Dung","Glycerol","Growth at 37°C",16,0.91
"Feces.Dung","Erythritol","Growth at 37°C",3,0.592
"Feces.Dung","Ribitol","Growth at 37°C",9,0.656
"Feces.Dung","Galactitol","Growth at 37°C",0,0.363
"Feces.Dung","D-Mannitol","Growth at 37°C",11,0.622
"Feces.Dung","D-Glucitol","Growth at 37°C",11,0.645
"Feces.Dung","myo-Inositol","Growth at 37°C",0,0.695
"Feces.Dung","DL-Lactate","Growth at 37°C",12,0.962
"Feces.Dung","Succinate","Growth at 37°C",17,0.961
"Feces.Dung","Citrate","Growth at 37°C",9,0.64
"Feces.Dung","D-Gluconate","Growth at 37°C",10,0.757
"Feces.Dung","D-Glucosamine","Growth at 37°C",8,0.83
