"Isolation","Trait_A","Trait_B","Observed_NP","Percent_NP"
"Sugar.Cane","Sucrose_F","myo-Inositol",0,0.932
"Sugar.Cane","Sucrose_F","Starch formation",0,0.84
"Sugar.Cane","Maltose_F","Lactose_F",0,0.966
"Sugar.Cane","Maltose_F","Glucose",2,0.477
"Sugar.Cane","Maltose_F","Lactose",0,0.909
"Sugar.Cane","Maltose_F","Soluble Starch",0,0.819
"Sugar.Cane","Maltose_F","myo-Inositol",0,0.939
"Sugar.Cane","Maltose_F","Starch formation",0,0.83
"Sugar.Cane","Lactose_F","Raffinose_F",2,0.921
"Sugar.Cane","Lactose_F","Trehalose_F",3,0.922
"Sugar.Cane","Lactose_F","Glucose",5,1
"Sugar.Cane","Lactose_F","Inulin",1,0.888
"Sugar.Cane","Lactose_F","Sucrose",5,1
"Sugar.Cane","Lactose_F","Raffinose",2,0.843
"Sugar.Cane","Lactose_F","Melibiose",1,0.898
"Sugar.Cane","Lactose_F","Galactose",5,1
"Sugar.Cane","Lactose_F","Lactose",0,0.85
"Sugar.Cane","Lactose_F","Trehalose",4,0.869
"Sugar.Cane","Lactose_F","Maltose",4,0.926
"Sugar.Cane","Lactose_F","Melezitose",3,0.903
"Sugar.Cane","Lactose_F","Methyl-?-D-glucoside",2,0.804
"Sugar.Cane","Lactose_F","Soluble Starch",0,0.66
"Sugar.Cane","Lactose_F","Cellobiose",2,0.628
"Sugar.Cane","Lactose_F","Salicin",2,0.643
"Sugar.Cane","Lactose_F","L-Sorbose",3,0.825
"Sugar.Cane","Lactose_F","L-Rhamnose",2,0.91
"Sugar.Cane","Lactose_F","D-Xylose",3,0.717
"Sugar.Cane","Lactose_F","L-Arabinose",2,0.826
"Sugar.Cane","Lactose_F","D-Arabinose",2,0.862
"Sugar.Cane","Lactose_F","D-Ribose",3,0.875
"Sugar.Cane","Lactose_F","Methanol",1,0.883
"Sugar.Cane","Lactose_F","Ethanol",5,1
"Sugar.Cane","Lactose_F","Glycerol",5,1
"Sugar.Cane","Lactose_F","Erythritol",1,0.735
"Sugar.Cane","Lactose_F","Ribitol",3,0.795
"Sugar.Cane","Lactose_F","Galactitol",2,0.96
"Sugar.Cane","Lactose_F","D-Mannitol",4,0.787
"Sugar.Cane","Lactose_F","D-Glucitol",4,0.818
"Sugar.Cane","Lactose_F","myo-Inositol",0,0.862
"Sugar.Cane","Lactose_F","DL-Lactate",1,0.514
"Sugar.Cane","Lactose_F","Succinate",3,0.63
"Sugar.Cane","Lactose_F","Citrate",3,0.78
"Sugar.Cane","Lactose_F","D-Gluconate",3,0.713
"Sugar.Cane","Lactose_F","D-Glucosamine",1,0.666
"Sugar.Cane","Lactose_F","Nitrate",2,0.867
"Sugar.Cane","Lactose_F","Vitamin-free",1,0.802
"Sugar.Cane","Lactose_F","2-Keto-D-gluconate",2,0.702
"Sugar.Cane","Lactose_F","Starch formation",0,0.7
"Sugar.Cane","Lactose_F","Growth at 19°C",5,1
"Sugar.Cane","Lactose_F","Growth at 25°C",5,1
"Sugar.Cane","Lactose_F","Growth at 30°C",5,1
"Sugar.Cane","Lactose_F","Growth at 37°C",5,1
"Sugar.Cane","Raffinose_F","Glucose",3,0.634
"Sugar.Cane","Raffinose_F","Lactose",0,0.905
"Sugar.Cane","Raffinose_F","Soluble Starch",0,0.797
"Sugar.Cane","Raffinose_F","myo-Inositol",0,0.93
"Sugar.Cane","Raffinose_F","Starch formation",0,0.821
"Sugar.Cane","Trehalose_F","Glucose",2,0.656
"Sugar.Cane","Trehalose_F","Lactose",0,0.938
"Sugar.Cane","Trehalose_F","Soluble Starch",0,0.866
"Sugar.Cane","Trehalose_F","myo-Inositol",0,0.955
"Sugar.Cane","Trehalose_F","Starch formation",0,0.873
"Sugar.Cane","Glucose","Inulin",0,1
"Sugar.Cane","Glucose","Sucrose",0,1
"Sugar.Cane","Glucose","Raffinose",0,1
"Sugar.Cane","Glucose","Melibiose",0,1
"Sugar.Cane","Glucose","Galactose",0,1
"Sugar.Cane","Glucose","Lactose",0,1
"Sugar.Cane","Glucose","Trehalose",0,1
"Sugar.Cane","Glucose","Maltose",0,1
"Sugar.Cane","Glucose","Melezitose",0,1
"Sugar.Cane","Glucose","Methyl-?-D-glucoside",0,1
"Sugar.Cane","Glucose","Soluble Starch",0,1
"Sugar.Cane","Glucose","Cellobiose",0,1
"Sugar.Cane","Glucose","Salicin",0,1
"Sugar.Cane","Glucose","L-Sorbose",0,1
"Sugar.Cane","Glucose","L-Rhamnose",0,1
"Sugar.Cane","Glucose","D-Xylose",0,1
"Sugar.Cane","Glucose","L-Arabinose",0,1
"Sugar.Cane","Glucose","D-Arabinose",0,1
"Sugar.Cane","Glucose","D-Ribose",0,1
"Sugar.Cane","Glucose","Methanol",0,1
"Sugar.Cane","Glucose","Ethanol",0,1
"Sugar.Cane","Glucose","Glycerol",0,1
"Sugar.Cane","Glucose","Erythritol",0,1
"Sugar.Cane","Glucose","Ribitol",0,1
"Sugar.Cane","Glucose","Galactitol",0,1
"Sugar.Cane","Glucose","D-Mannitol",0,1
"Sugar.Cane","Glucose","D-Glucitol",0,1
"Sugar.Cane","Glucose","myo-Inositol",0,1
"Sugar.Cane","Glucose","DL-Lactate",0,1
"Sugar.Cane","Glucose","Succinate",0,1
"Sugar.Cane","Glucose","Citrate",0,1
"Sugar.Cane","Glucose","D-Gluconate",0,1
"Sugar.Cane","Glucose","D-Glucosamine",0,1
"Sugar.Cane","Glucose","Nitrate",0,1
"Sugar.Cane","Glucose","Vitamin-free",0,1
"Sugar.Cane","Glucose","2-Keto-D-gluconate",0,1
"Sugar.Cane","Glucose","Starch formation",0,1
"Sugar.Cane","Glucose","Growth at 19°C",0,1
"Sugar.Cane","Glucose","Growth at 25°C",0,1
"Sugar.Cane","Glucose","Growth at 30°C",0,1
"Sugar.Cane","Glucose","Growth at 37°C",0,1
"Sugar.Cane","Inulin","Lactose",0,0.898
"Sugar.Cane","Inulin","Soluble Starch",0,0.768
"Sugar.Cane","Inulin","myo-Inositol",0,0.919
"Sugar.Cane","Inulin","Starch formation",0,0.796
"Sugar.Cane","Sucrose","Lactose",0,0.986
"Sugar.Cane","Sucrose","Soluble Starch",0,0.964
"Sugar.Cane","Sucrose","myo-Inositol",0,0.98
"Sugar.Cane","Sucrose","Starch formation",0,0.967
"Sugar.Cane","Raffinose","Lactose",0,0.912
"Sugar.Cane","Raffinose","Soluble Starch",0,0.811
"Sugar.Cane","Raffinose","myo-Inositol",0,0.931
"Sugar.Cane","Raffinose","Starch formation",0,0.824
"Sugar.Cane","Melibiose","Lactose",0,0.897
"Sugar.Cane","Melibiose","Soluble Starch",0,0.768
"Sugar.Cane","Melibiose","myo-Inositol",0,0.922
"Sugar.Cane","Melibiose","Starch formation",0,0.784
"Sugar.Cane","Galactose","Lactose",0,0.988
"Sugar.Cane","Galactose","Soluble Starch",0,0.974
"Sugar.Cane","Galactose","myo-Inositol",0,0.99
"Sugar.Cane","Galactose","Starch formation",0,0.975
"Sugar.Cane","Lactose","Trehalose",4,0.879
"Sugar.Cane","Lactose","Maltose",4,0.931
"Sugar.Cane","Lactose","Melezitose",3,0.908
"Sugar.Cane","Lactose","Methyl-?-D-glucoside",2,0.821
"Sugar.Cane","Lactose","Soluble Starch",0,0.667
"Sugar.Cane","Lactose","Cellobiose",2,0.638
"Sugar.Cane","Lactose","Salicin",2,0.659
"Sugar.Cane","Lactose","L-Sorbose",3,0.84
"Sugar.Cane","Lactose","L-Rhamnose",2,0.914
"Sugar.Cane","Lactose","D-Xylose",3,0.741
"Sugar.Cane","Lactose","L-Arabinose",2,0.838
"Sugar.Cane","Lactose","D-Arabinose",2,0.865
"Sugar.Cane","Lactose","D-Ribose",3,0.883
"Sugar.Cane","Lactose","Methanol",1,0.894
"Sugar.Cane","Lactose","Ethanol",5,1
"Sugar.Cane","Lactose","Glycerol",5,1
"Sugar.Cane","Lactose","Erythritol",1,0.739
"Sugar.Cane","Lactose","Ribitol",3,0.815
"Sugar.Cane","Lactose","Galactitol",2,0.965
"Sugar.Cane","Lactose","D-Mannitol",4,0.796
"Sugar.Cane","Lactose","D-Glucitol",4,0.837
"Sugar.Cane","Lactose","myo-Inositol",0,0.868
"Sugar.Cane","Lactose","DL-Lactate",1,0.531
"Sugar.Cane","Lactose","Succinate",3,0.655
"Sugar.Cane","Lactose","Citrate",3,0.797
"Sugar.Cane","Lactose","D-Gluconate",3,0.74
"Sugar.Cane","Lactose","D-Glucosamine",1,0.68
"Sugar.Cane","Lactose","Nitrate",2,0.874
"Sugar.Cane","Lactose","Vitamin-free",1,0.811
"Sugar.Cane","Lactose","2-Keto-D-gluconate",2,0.725
"Sugar.Cane","Lactose","Starch formation",0,0.701
"Sugar.Cane","Lactose","Growth at 19°C",5,1
"Sugar.Cane","Lactose","Growth at 25°C",5,1
"Sugar.Cane","Lactose","Growth at 30°C",5,1
"Sugar.Cane","Lactose","Growth at 37°C",5,1
"Sugar.Cane","Trehalose","Soluble Starch",0,0.957
"Sugar.Cane","Trehalose","myo-Inositol",0,0.986
"Sugar.Cane","Trehalose","Starch formation",0,0.951
"Sugar.Cane","Maltose","Soluble Starch",0,0.939
"Sugar.Cane","Maltose","myo-Inositol",0,0.98
"Sugar.Cane","Maltose","Starch formation",0,0.939
"Sugar.Cane","Melezitose","Soluble Starch",0,0.897
"Sugar.Cane","Melezitose","myo-Inositol",0,0.965
"Sugar.Cane","Melezitose","Starch formation",0,0.914
"Sugar.Cane","Methyl-?-D-glucoside","Soluble Starch",0,0.863
"Sugar.Cane","Methyl-?-D-glucoside","myo-Inositol",0,0.948
"Sugar.Cane","Methyl-?-D-glucoside","Starch formation",0,0.879
"Sugar.Cane","Soluble Starch","Cellobiose",2,0.687
"Sugar.Cane","Soluble Starch","Salicin",2,0.708
"Sugar.Cane","Soluble Starch","L-Sorbose",3,0.866
"Sugar.Cane","Soluble Starch","L-Rhamnose",2,0.927
"Sugar.Cane","Soluble Starch","D-Xylose",3,0.771
"Sugar.Cane","Soluble Starch","L-Arabinose",2,0.859
"Sugar.Cane","Soluble Starch","D-Arabinose",2,0.894
"Sugar.Cane","Soluble Starch","D-Ribose",3,0.908
"Sugar.Cane","Soluble Starch","Methanol",1,0.896
"Sugar.Cane","Soluble Starch","Ethanol",5,1
"Sugar.Cane","Soluble Starch","Glycerol",5,1
"Sugar.Cane","Soluble Starch","Erythritol",1,0.772
"Sugar.Cane","Soluble Starch","Ribitol",3,0.85
"Sugar.Cane","Soluble Starch","Galactitol",2,0.97
"Sugar.Cane","Soluble Starch","D-Mannitol",4,0.848
"Sugar.Cane","Soluble Starch","D-Glucitol",4,0.877
"Sugar.Cane","Soluble Starch","myo-Inositol",0,0.874
"Sugar.Cane","Soluble Starch","DL-Lactate",1,0.576
"Sugar.Cane","Soluble Starch","Succinate",3,0.723
"Sugar.Cane","Soluble Starch","Citrate",3,0.828
"Sugar.Cane","Soluble Starch","D-Gluconate",3,0.777
"Sugar.Cane","Soluble Starch","D-Glucosamine",1,0.724
"Sugar.Cane","Soluble Starch","Nitrate",2,0.89
"Sugar.Cane","Soluble Starch","Vitamin-free",1,0.846
"Sugar.Cane","Soluble Starch","2-Keto-D-gluconate",2,0.757
"Sugar.Cane","Soluble Starch","Starch formation",0,0.715
"Sugar.Cane","Soluble Starch","Growth at 19°C",5,1
"Sugar.Cane","Soluble Starch","Growth at 25°C",5,1
"Sugar.Cane","Soluble Starch","Growth at 30°C",5,1
"Sugar.Cane","Soluble Starch","Growth at 37°C",5,1
"Sugar.Cane","Cellobiose","myo-Inositol",0,0.955
"Sugar.Cane","Cellobiose","Starch formation",0,0.898
"Sugar.Cane","Salicin","myo-Inositol",0,0.954
"Sugar.Cane","Salicin","Starch formation",0,0.892
"Sugar.Cane","L-Sorbose","myo-Inositol",0,0.96
"Sugar.Cane","L-Sorbose","Starch formation",0,0.911
"Sugar.Cane","L-Rhamnose","myo-Inositol",0,0.944
"Sugar.Cane","L-Rhamnose","Starch formation",0,0.866
"Sugar.Cane","D-Xylose","myo-Inositol",0,0.963
"Sugar.Cane","D-Xylose","Starch formation",0,0.921
"Sugar.Cane","L-Arabinose","myo-Inositol",0,0.949
"Sugar.Cane","L-Arabinose","Starch formation",0,0.869
"Sugar.Cane","D-Arabinose","myo-Inositol",0,0.951
"Sugar.Cane","D-Arabinose","Starch formation",0,0.867
"Sugar.Cane","D-Ribose","myo-Inositol",0,0.958
"Sugar.Cane","D-Ribose","Starch formation",0,0.904
"Sugar.Cane","Methanol","myo-Inositol",0,0.889
"Sugar.Cane","Methanol","Starch formation",0,0.765
"Sugar.Cane","Ethanol","myo-Inositol",0,0.996
"Sugar.Cane","Ethanol","Starch formation",0,0.984
"Sugar.Cane","Glycerol","myo-Inositol",0,0.995
"Sugar.Cane","Glycerol","Starch formation",0,0.993
"Sugar.Cane","Erythritol","myo-Inositol",0,0.9
"Sugar.Cane","Erythritol","Starch formation",0,0.776
"Sugar.Cane","Ribitol","myo-Inositol",0,0.965
"Sugar.Cane","Ribitol","Starch formation",0,0.913
"Sugar.Cane","Galactitol","myo-Inositol",0,0.933
"Sugar.Cane","Galactitol","Starch formation",0,0.848
"Sugar.Cane","D-Mannitol","myo-Inositol",0,0.975
"Sugar.Cane","D-Mannitol","Starch formation",0,0.947
"Sugar.Cane","D-Glucitol","myo-Inositol",0,0.978
"Sugar.Cane","D-Glucitol","Starch formation",0,0.95
"Sugar.Cane","myo-Inositol","DL-Lactate",1,0.532
"Sugar.Cane","myo-Inositol","Succinate",3,0.655
"Sugar.Cane","myo-Inositol","Citrate",3,0.789
"Sugar.Cane","myo-Inositol","D-Gluconate",3,0.727
"Sugar.Cane","myo-Inositol","D-Glucosamine",1,0.672
"Sugar.Cane","myo-Inositol","Nitrate",2,0.873
"Sugar.Cane","myo-Inositol","Vitamin-free",1,0.816
"Sugar.Cane","myo-Inositol","2-Keto-D-gluconate",2,0.717
"Sugar.Cane","myo-Inositol","Starch formation",0,0.706
"Sugar.Cane","myo-Inositol","Growth at 19°C",5,1
"Sugar.Cane","myo-Inositol","Growth at 25°C",5,1
"Sugar.Cane","myo-Inositol","Growth at 30°C",5,1
"Sugar.Cane","myo-Inositol","Growth at 37°C",5,1
"Sugar.Cane","DL-Lactate","Starch formation",0,0.79
"Sugar.Cane","Succinate","Starch formation",0,0.932
"Sugar.Cane","Citrate","Starch formation",0,0.912
"Sugar.Cane","D-Gluconate","Starch formation",0,0.876
"Sugar.Cane","D-Glucosamine","Starch formation",0,0.818
"Sugar.Cane","Nitrate","Starch formation",0,0.78
"Sugar.Cane","Vitamin-free","Starch formation",0,0.801
"Sugar.Cane","2-Keto-D-gluconate","Starch formation",0,0.834
"Sugar.Cane","Starch formation","Growth at 19°C",5,1
"Sugar.Cane","Starch formation","Growth at 25°C",5,1
"Sugar.Cane","Starch formation","Growth at 30°C",5,1
"Sugar.Cane","Starch formation","Growth at 37°C",5,1
"Fermented","Glucose_F","Glucose",5,0.018
"Fermented","Glucose_F","D-Xylose",4,0.293
"Fermented","Galactose_F","Glucose",42,0.138
"Fermented","Galactose_F","D-Xylose",20,0.228
"Fermented","Sucrose_F","Glucose",32,0.003
"Fermented","Sucrose_F","D-Xylose",16,0.143
"Fermented","Maltose_F","Glucose",45,0.06
"Fermented","Maltose_F","D-Xylose",22,0.191
"Fermented","Lactose_F","Glucose",71,0.646
"Fermented","Lactose_F","D-Xylose",37,0.123
"Fermented","Raffinose_F","Glucose",45,0.015
"Fermented","Raffinose_F","D-Xylose",26,0.289
"Fermented","Trehalose_F","Glucose",43,0.231
"Fermented","Trehalose_F","D-Xylose",20,0.248
"Fermented","Glucose","Inulin",0,1
"Fermented","Glucose","Sucrose",0,1
"Fermented","Glucose","Raffinose",0,1
"Fermented","Glucose","Melibiose",0,1
"Fermented","Glucose","Galactose",0,1
"Fermented","Glucose","Lactose",0,1
"Fermented","Glucose","Trehalose",0,1
"Fermented","Glucose","Maltose",0,1
"Fermented","Glucose","Melezitose",0,1
"Fermented","Glucose","Methyl-?-D-glucoside",0,1
"Fermented","Glucose","Soluble Starch",0,1
"Fermented","Glucose","Cellobiose",0,1
"Fermented","Glucose","Salicin",0,1
"Fermented","Glucose","L-Sorbose",0,1
"Fermented","Glucose","L-Rhamnose",0,1
"Fermented","Glucose","D-Xylose",0,1
"Fermented","Glucose","L-Arabinose",0,1
"Fermented","Glucose","D-Arabinose",0,1
"Fermented","Glucose","D-Ribose",0,1
"Fermented","Glucose","Methanol",0,1
"Fermented","Glucose","Ethanol",0,1
"Fermented","Glucose","Glycerol",0,1
"Fermented","Glucose","Erythritol",0,1
"Fermented","Glucose","Ribitol",0,1
"Fermented","Glucose","Galactitol",0,1
"Fermented","Glucose","D-Mannitol",0,1
"Fermented","Glucose","D-Glucitol",0,1
"Fermented","Glucose","myo-Inositol",0,1
"Fermented","Glucose","DL-Lactate",0,1
"Fermented","Glucose","Succinate",0,1
"Fermented","Glucose","Citrate",0,1
"Fermented","Glucose","D-Gluconate",0,1
"Fermented","Glucose","D-Glucosamine",0,1
"Fermented","Glucose","Nitrate",0,1
"Fermented","Glucose","Vitamin-free",0,1
"Fermented","Glucose","2-Keto-D-gluconate",0,1
"Fermented","Glucose","Starch formation",0,1
"Fermented","Glucose","Growth at 19°C",0,1
"Fermented","Glucose","Growth at 25°C",0,1
"Fermented","Glucose","Growth at 30°C",0,1
"Fermented","Glucose","Growth at 37°C",0,1
"Fermented","Inulin","D-Xylose",30,0.143
"Fermented","Sucrose","D-Xylose",11,0.393
"Fermented","Raffinose","D-Xylose",22,0.332
"Fermented","Melibiose","D-Xylose",33,0.204
"Fermented","Galactose","D-Xylose",9,0.297
"Fermented","Lactose","D-Xylose",31,0.101
"Fermented","Trehalose","D-Xylose",8,0.436
"Fermented","Maltose","D-Xylose",11,0.256
"Fermented","Melezitose","D-Xylose",14,0.131
"Fermented","Methyl-?-D-glucoside","D-Xylose",16,0.235
"Fermented","Soluble Starch","D-Xylose",24,0.141
"Fermented","Cellobiose","D-Xylose",12,0.259
"Fermented","Salicin","D-Xylose",12,0.245
"Fermented","L-Sorbose","D-Xylose",10,0.077
"Fermented","L-Rhamnose","D-Xylose",32,0.263
"Fermented","D-Xylose","L-Arabinose",0,0.068
"Fermented","D-Xylose","D-Arabinose",1,0.25
"Fermented","D-Xylose","D-Ribose",3,0.213
"Fermented","D-Xylose","Methanol",0,0.514
"Fermented","D-Xylose","Ethanol",27,0.937
"Fermented","D-Xylose","Glycerol",28,0.938
"Fermented","D-Xylose","Erythritol",1,0.248
"Fermented","D-Xylose","Ribitol",9,0.381
"Fermented","D-Xylose","Galactitol",0,0.406
"Fermented","D-Xylose","D-Mannitol",15,0.445
"Fermented","D-Xylose","D-Glucitol",12,0.199
"Fermented","D-Xylose","myo-Inositol",1,0.746
"Fermented","D-Xylose","DL-Lactate",19,0.988
"Fermented","D-Xylose","Succinate",15,0.307
"Fermented","D-Xylose","Citrate",7,0.188
"Fermented","D-Xylose","D-Gluconate",15,0.875
"Fermented","D-Xylose","D-Glucosamine",6,0.621
"Fermented","D-Xylose","Nitrate",6,0.919
"Fermented","D-Xylose","Vitamin-free",7,0.903
"Fermented","D-Xylose","2-Keto-D-gluconate",10,0.765
"Fermented","D-Xylose","Starch formation",4,0.856
"Fermented","D-Xylose","Growth at 19°C",36,0.981
"Fermented","D-Xylose","Growth at 25°C",36,0.982
"Fermented","D-Xylose","Growth at 30°C",35,0.996
"Fermented","D-Xylose","Growth at 37°C",18,0.978
"Wine","Glucose_F","Glucose",7,0.362
"Wine","Glucose_F","Methanol",0,0.86
"Wine","Galactose_F","Glucose",23,0.771
"Wine","Galactose_F","Methanol",0,0.664
"Wine","Sucrose_F","Glucose",16,0.092
"Wine","Sucrose_F","Methanol",0,0.735
"Wine","Maltose_F","Glucose",22,0.381
"Wine","Maltose_F","Methanol",0,0.636
"Wine","Lactose_F","Glucose",28,0.851
"Wine","Lactose_F","Methanol",0,0.511
"Wine","Raffinose_F","Glucose",19,0.116
"Wine","Raffinose_F","Methanol",0,0.695
"Wine","Trehalose_F","Glucose",21,0.594
"Wine","Trehalose_F","Methanol",0,0.71
"Wine","Glucose","Inulin",0,1
"Wine","Glucose","Sucrose",0,1
"Wine","Glucose","Raffinose",0,1
"Wine","Glucose","Melibiose",0,1
"Wine","Glucose","Galactose",0,1
"Wine","Glucose","Lactose",0,1
"Wine","Glucose","Trehalose",0,1
"Wine","Glucose","Maltose",0,1
"Wine","Glucose","Melezitose",0,1
"Wine","Glucose","Methyl-?-D-glucoside",0,1
"Wine","Glucose","Soluble Starch",0,1
"Wine","Glucose","Cellobiose",0,1
"Wine","Glucose","Salicin",0,1
"Wine","Glucose","L-Sorbose",0,1
"Wine","Glucose","L-Rhamnose",0,1
"Wine","Glucose","D-Xylose",0,1
"Wine","Glucose","L-Arabinose",0,1
"Wine","Glucose","D-Arabinose",0,1
"Wine","Glucose","D-Ribose",0,1
"Wine","Glucose","Methanol",0,1
"Wine","Glucose","Ethanol",0,1
"Wine","Glucose","Glycerol",0,1
"Wine","Glucose","Erythritol",0,1
"Wine","Glucose","Ribitol",0,1
"Wine","Glucose","Galactitol",0,1
"Wine","Glucose","D-Mannitol",0,1
"Wine","Glucose","D-Glucitol",0,1
"Wine","Glucose","myo-Inositol",0,1
"Wine","Glucose","DL-Lactate",0,1
"Wine","Glucose","Succinate",0,1
"Wine","Glucose","Citrate",0,1
"Wine","Glucose","D-Gluconate",0,1
"Wine","Glucose","D-Glucosamine",0,1
"Wine","Glucose","Nitrate",0,1
"Wine","Glucose","Vitamin-free",0,1
"Wine","Glucose","2-Keto-D-gluconate",0,1
"Wine","Glucose","Starch formation",0,1
"Wine","Glucose","Growth at 19°C",0,1
"Wine","Glucose","Growth at 25°C",0,1
"Wine","Glucose","Growth at 30°C",0,1
"Wine","Glucose","Growth at 37°C",0,1
"Wine","Inulin","Methanol",0,0.564
"Wine","Sucrose","Methanol",0,0.844
"Wine","Raffinose","Methanol",0,0.753
"Wine","Melibiose","Methanol",0,0.669
"Wine","Galactose","Methanol",0,0.841
"Wine","Lactose","Methanol",0,0.582
"Wine","Trehalose","Methanol",0,0.821
"Wine","Maltose","Methanol",0,0.767
"Wine","Melezitose","Methanol",0,0.743
"Wine","Methyl-?-D-glucoside","Methanol",0,0.732
"Wine","Soluble Starch","Methanol",0,0.601
"Wine","Cellobiose","Methanol",0,0.778
"Wine","Salicin","Methanol",0,0.766
"Wine","L-Sorbose","Methanol",0,0.788
"Wine","L-Rhamnose","Methanol",0,0.555
"Wine","D-Xylose","Methanol",0,0.804
"Wine","L-Arabinose","Methanol",0,0.659
"Wine","D-Arabinose","Methanol",0,0.64
"Wine","D-Ribose","Methanol",0,0.739
"Wine","Methanol","Ethanol",23,0.797
"Wine","Methanol","Glycerol",23,0.781
"Wine","Methanol","Erythritol",4,0.549
"Wine","Methanol","Ribitol",12,0.551
"Wine","Methanol","Galactitol",5,0.851
"Wine","Methanol","D-Mannitol",14,0.31
"Wine","Methanol","D-Glucitol",15,0.379
"Wine","Methanol","myo-Inositol",1,0.651
"Wine","Methanol","DL-Lactate",16,0.934
"Wine","Methanol","Succinate",18,0.441
"Wine","Methanol","Citrate",13,0.594
"Wine","Methanol","D-Gluconate",9,0.47
"Wine","Methanol","D-Glucosamine",10,0.801
"Wine","Methanol","Nitrate",3,0.64
"Wine","Methanol","Vitamin-free",9,0.942
"Wine","Methanol","2-Keto-D-gluconate",11,0.786
"Wine","Methanol","Starch formation",2,0.633
"Wine","Methanol","Growth at 19°C",29,1
"Wine","Methanol","Growth at 25°C",29,1
"Wine","Methanol","Growth at 30°C",28,0.995
"Wine","Methanol","Growth at 37°C",19,0.99
"Beer","Glucose_F","Glucose",3,0.174
"Beer","Glucose_F","Methanol",0,0.894
"Beer","Galactose_F","Glucose",13,0.177
"Beer","Galactose_F","Methanol",0,0.7
"Beer","Sucrose_F","Glucose",12,0.076
"Beer","Sucrose_F","Methanol",0,0.763
"Beer","Maltose_F","Glucose",17,0.243
"Beer","Maltose_F","Methanol",0,0.642
"Beer","Lactose_F","Glucose",24,0.571
"Beer","Lactose_F","Methanol",0,0.511
"Beer","Raffinose_F","Glucose",15,0.074
"Beer","Raffinose_F","Methanol",0,0.654
"Beer","Trehalose_F","Glucose",19,0.602
"Beer","Trehalose_F","Methanol",0,0.627
"Beer","Glucose","Inulin",0,1
"Beer","Glucose","Sucrose",0,1
"Beer","Glucose","Raffinose",0,1
"Beer","Glucose","Melibiose",0,1
"Beer","Glucose","Galactose",0,1
"Beer","Glucose","Lactose",0,1
"Beer","Glucose","Trehalose",0,1
"Beer","Glucose","Maltose",0,1
"Beer","Glucose","Melezitose",0,1
"Beer","Glucose","Methyl-?-D-glucoside",0,1
"Beer","Glucose","Soluble Starch",0,1
"Beer","Glucose","Cellobiose",0,1
"Beer","Glucose","Salicin",0,1
"Beer","Glucose","L-Sorbose",0,1
"Beer","Glucose","L-Rhamnose",0,1
"Beer","Glucose","D-Xylose",0,1
"Beer","Glucose","L-Arabinose",0,1
"Beer","Glucose","D-Arabinose",0,1
"Beer","Glucose","D-Ribose",0,1
"Beer","Glucose","Methanol",0,1
"Beer","Glucose","Ethanol",0,1
"Beer","Glucose","Glycerol",0,1
"Beer","Glucose","Erythritol",0,1
"Beer","Glucose","Ribitol",0,1
"Beer","Glucose","Galactitol",0,1
"Beer","Glucose","D-Mannitol",0,1
"Beer","Glucose","D-Glucitol",0,1
"Beer","Glucose","myo-Inositol",0,1
"Beer","Glucose","DL-Lactate",0,1
"Beer","Glucose","Succinate",0,1
"Beer","Glucose","Citrate",0,1
"Beer","Glucose","D-Gluconate",0,1
"Beer","Glucose","D-Glucosamine",0,1
"Beer","Glucose","Nitrate",0,1
"Beer","Glucose","Vitamin-free",0,1
"Beer","Glucose","2-Keto-D-gluconate",0,1
"Beer","Glucose","Starch formation",0,1
"Beer","Glucose","Growth at 19°C",0,1
"Beer","Glucose","Growth at 25°C",0,1
"Beer","Glucose","Growth at 30°C",0,1
"Beer","Glucose","Growth at 37°C",0,1
"Beer","Inulin","Methanol",0,0.602
"Beer","Sucrose","Methanol",0,0.828
"Beer","Raffinose","Methanol",0,0.7
"Beer","Melibiose","Methanol",0,0.514
"Beer","Galactose","Methanol",0,0.842
"Beer","Lactose","Methanol",0,0.555
"Beer","Trehalose","Methanol",0,0.842
"Beer","Maltose","Methanol",0,0.755
"Beer","Melezitose","Methanol",0,0.741
"Beer","Methyl-?-D-glucoside","Methanol",0,0.701
"Beer","Soluble Starch","Methanol",0,0.565
"Beer","Cellobiose","Methanol",0,0.756
"Beer","Salicin","Methanol",0,0.749
"Beer","L-Sorbose","Methanol",0,0.742
"Beer","L-Rhamnose","Methanol",0,0.587
"Beer","D-Xylose","Methanol",0,0.773
"Beer","L-Arabinose","Methanol",0,0.637
"Beer","D-Arabinose","Methanol",0,0.58
"Beer","D-Ribose","Methanol",0,0.705
"Beer","Methanol","Ethanol",24,0.972
"Beer","Methanol","Glycerol",23,0.899
"Beer","Methanol","Erythritol",2,0.347
"Beer","Methanol","Ribitol",11,0.509
"Beer","Methanol","Galactitol",2,0.719
"Beer","Methanol","D-Mannitol",16,0.443
"Beer","Methanol","D-Glucitol",14,0.338
"Beer","Methanol","myo-Inositol",1,0.682
"Beer","Methanol","DL-Lactate",18,0.974
"Beer","Methanol","Succinate",17,0.481
"Beer","Methanol","Citrate",12,0.511
"Beer","Methanol","D-Gluconate",9,0.435
"Beer","Methanol","D-Glucosamine",8,0.675
"Beer","Methanol","Nitrate",2,0.512
"Beer","Methanol","Vitamin-free",6,0.812
"Beer","Methanol","2-Keto-D-gluconate",7,0.476
"Beer","Methanol","Starch formation",2,0.581
